player_id,year,prev_fip,prev_era,prev_whip,prev_kbb,prev_ip_total
14615,2026,1.8142857142857143,11.571428571428573,3.0000000000000004,2.0,2.333333333333333
14616,2025,9.031818181818181,10.125,2.284090909090909,0.5882352941176471,29.333333333333332
14616,2026,7.6,20.25,3.0,0.0,1.3333333333333333
14617,2024,2.5840425531914892,2.5372340425531914,1.1542553191489362,3.2325581395348837,188.0
14619,2024,3.3962962962962964,5.666666666666667,1.8148148148148149,1.1666666666666667,27.0
14621,2024,4.648387096774194,5.661290322580646,1.6451612903225807,2.2,20.666666666666664
14625,2025,2.35,6.75,1.5,,2.6666666666666665
14625,2026,0.9888888888888889,2.0,0.8888888888888888,11.0,9.0
14627,2024,3.7099585062240665,4.369294605809129,1.4813278008298756,1.8918918918918919,80.33333333333333
14667,2025,6.85,10.125,2.625,0.25,2.6666666666666665
14674,2024,4.1,18.0,3.0,0.6666666666666666,5.0
14687,2026,12.85,0.0,3.75,0.2,1.3333333333333333
14763,2024,4.469127516778523,4.348993288590604,1.5906040268456376,1.2333333333333334,49.666666666666664
14763,2025,4.733663366336634,6.683168316831684,1.6633663366336635,1.8571428571428572,33.666666666666664
14769,2024,3.8074235807860264,4.244541484716158,1.4017467248908297,1.6571428571428573,76.33333333333333
14769,2025,4.280327868852459,6.639344262295082,1.7704918032786887,2.066666666666667,40.666666666666664
14770,2024,3.6591397849462366,4.064516129032258,1.4193548387096775,2.3666666666666667,93.0
14770,2025,5.35,6.328125,1.453125,2.7142857142857144,21.333333333333332
14770,2026,3.7017191977077366,4.409742120343839,1.3495702005730659,1.9722222222222223,116.33333333333333
14776,2025,7.814285714285715,11.571428571428571,2.5714285714285716,0.9166666666666666,14.0
14784,2024,4.801030927835051,5.984536082474226,1.8092783505154637,1.0,64.66666666666667
14788,2024,3.2443037974683544,3.9645569620253167,1.488607594936709,1.6774193548387097,131.66666666666666
14788,2025,7.075000000000001,5.4,2.325,1.0,13.333333333333332
14788,2026,5.2932773109243705,7.9411764705882355,1.8151260504201683,1.3548387096774193,39.666666666666664
14792,2025,4.564566929133859,5.208661417322835,1.535433070866142,2.0232558139534884,84.66666666666666
14792,2026,7.438461538461539,10.384615384615383,2.0769230769230766,1.3846153846153846,21.666666666666668
14798,2025,4.153435114503817,4.2251908396946565,1.4312977099236641,1.837837837837838,87.33333333333333
14798,2026,4.27,5.4,1.62,1.6444444444444444,100.0
14799,2024,7.35,6.75,1.5,1.0,4.0
14803,2026,3.6597014925373137,3.2238805970149254,1.5223880597014927,1.3235294117647058,44.666666666666664
14808,2024,3.025925925925926,4.0,1.3333333333333333,3.8333333333333335,27.0
14808,2025,5.064601769911505,7.646017699115045,1.9115044247787611,1.625,37.666666666666664
14808,2026,4.205263157894737,7.105263157894737,2.210526315789474,0.8,6.333333333333333
14816,2024,4.766666666666667,12.0,2.6666666666666665,0.6666666666666666,3.0
