game_id,team_code,team_recent30_rbi
20230387,10001,119
20230392,10001,107
20230397,10001,110
20230402,10001,111
20230407,10001,115
20230412,10001,117
20230416,10001,119
20230421,10001,115
20230426,10001,104
20230432,10001,99
20230437,10001,87
20230442,10001,90
20230450,10001,60
20230455,10001,58
20230460,10001,61
20230462,10001,64
20230467,10001,68
20230472,10001,72
20230477,10001,66
20230482,10001,64
20230487,10001,66
20230491,10001,63
20230496,10001,61
20230501,10001,63
20230510,10001,59
20230515,10001,58
20230520,10001,58
20230522,10001,63
20230527,10001,62
20230532,10001,69
20230536,10001,75
20230541,10001,75
20230546,10001,79
20230553,10001,86
20230558,10001,95
20230563,10001,98
20230567,10001,102
20230572,10001,107
20230577,10001,112
20230582,10001,114
20230587,10001,108
20230592,10001,111
20230597,10001,110
20230602,10001,113
20230607,10001,116
20230617,10001,109
20230622,10001,116
20230627,10001,122
20230632,10001,126
20230637,10001,125
20230645,10001,128
20230650,10001,122
20230655,10001,124
20230657,10001,124
20230662,10001,122
20230864,10001,122
20230667,10001,116
20230880,10001,99
20230997,10001,86
20230901,10001,83
20230908,10001,87
20230930,10001,71
20230934,10001,75
20230941,10001,64
20230945,10001,61
20230948,10001,60
20230964,10001,55
20230974,10001,54
20231012,10001,52
20231017,10001,52
20240004,10001,0
20240015,10001,4
20240020,10001,9
20240027,10001,11
20240032,10001,11
20240037,10001,18
20240045,10001,26
20240055,10001,34
20240057,10001,44
20240062,10001,54
20240067,10001,61
20240072,10001,65
20240077,10001,70
20240082,10001,74
20240087,10001,79
20240092,10001,87
20240097,10001,95
20240102,10001,102
20240107,10001,107
20240112,10001,111
20240116,10001,111
20240126,10001,119
20241401,10001,119
20240132,10001,124
20240137,10001,126
20240142,10001,130
20240147,10001,127
20240152,10001,125
20240157,10001,125
20240164,10001,124
20240169,10001,125
20240174,10001,131
20240178,10001,128
20240183,10001,129
20240192,10001,104
20240197,10001,103
20240202,10001,104
20240207,10001,101
20240212,10001,101
20240217,10001,103
20240221,10001,90
20240231,10001,86
20240237,10001,87
20240242,10001,87
20240247,10001,87
20240252,10001,89
20240257,10001,82
20240262,10001,85
20240268,10001,89
20240273,10001,89
20240284,10001,89
20240289,10001,87
20240294,10001,98
20240297,10001,91
20240302,10001,87
20240307,10001,82
20240311,10001,81
20240316,10001,90
20240321,10001,92
20240327,10001,93
20240332,10001,99
20240337,10001,107
20240344,10001,97
20240349,10001,99
20240354,10001,101
20240357,10001,108
20240362,10001,112
20240367,10001,107
20240373,10001,111
20240378,10001,101
20240383,10001,112
20240387,10001,116
20240392,10001,118
20240397,10001,112
20240402,10001,108
20240407,10001,113
20240412,10001,122
20240418,10001,126
20240432,10001,125
20240437,10001,127
20240442,10001,131
20240447,10001,100
20240452,10001,102
20240457,10001,102
20240465,10001,102
20240470,10001,102
20240477,10001,92
20240482,10001,87
20240487,10001,88
20240492,10001,96
20240502,10001,82
20240506,10001,84
20240511,10001,85
20240516,10001,89
20240522,10001,89
20240527,10001,84
20240532,10001,82
20240537,10001,70
20240542,10001,76
20240547,10001,76
20240551,10001,86
20240556,10001,88
20240567,10001,102
20240572,10001,104
20240577,10001,106
20240584,10001,105
20240589,10001,110
20240594,10001,108
20240597,10001,108
20240602,10001,108
20240607,10001,110
20240614,10001,108
20240619,10001,107
20240624,10001,107
20240627,10001,107
20240632,10001,103
20240637,10001,103
20240642,10001,102
20240647,10001,106
20240652,10001,101
20240657,10001,97
20240662,10001,95
20240667,10001,99
20241423,10001,93
20241435,10001,60
20241439,10001,65
20241443,10001,70
20241445,10001,78
20241451,10001,76
20241455,10001,76
20241458,10001,70
20241461,10001,70
20241473,10001,76
20241477,10001,77
20241480,10001,84
20241483,10001,80
20241491,10001,79
20241506,10001,80
20241509,10001,79
20241532,10001,78
20241527,10001,81
20241517,10001,82
20241520,10001,84
20241535,10001,86
20250003,10001,0
20250008,10001,5
20250015,10001,12
20250020,10001,18
20250025,10001,33
20250027,10001,37
20250032,10001,44
20250037,10001,47
20250046,10001,49
20250051,10001,52
20250060,10001,53
20250065,10001,58
20250070,10001,62
20250075,10001,64
20250080,10001,65
20250085,10001,69
20250090,10001,71
20250095,10001,71
20250100,10001,77
20250103,10001,78
20250108,10001,83
20250113,10001,87
20250119,10001,88
20250124,10001,91
20250129,10001,92
20250135,10001,87
20250140,10001,84
20250145,10001,86
20250147,10001,83
20250152,10001,71
20250157,10001,69
20250164,10001,66
20250169,10001,67
20250174,10001,75
20250179,10001,75
20250184,10001,77
20250189,10001,76
20250194,10001,75
20250199,10001,72
20250204,10001,73
20250210,10001,83
20250215,10001,84
20250220,10001,83
20250221,10001,77
20250226,10001,82
20250231,10001,82
20250243,10001,75
20250804,10001,75
20250248,10001,79
20250255,10001,75
20250260,10001,78
20250265,10001,79
20250269,10001,75
20250274,10001,78
20250279,10001,78
20250285,10001,73
20250290,10001,71
20250295,10001,78
20250300,10001,78
20250305,10001,74
20250306,10001,75
20250313,10001,71
20250318,10001,67
20250323,10001,75
20250330,10001,82
20250335,10001,73
20250336,10001,77
20250344,10001,73
20250349,10001,75
20250354,10001,76
20250361,10001,75
20250366,10001,74
20250375,10001,71
20250380,10001,72
20250385,10001,74
20250400,10001,71
20250405,10001,67
20250410,10001,76
20250415,10001,78
20250420,10001,77
20250425,10001,74
20250426,10001,80
20250433,10001,85
20250438,10001,91
20250443,10001,92
20250450,10001,94
20250455,10001,86
20250456,10001,78
20250461,10001,72
20250466,10001,72
20250471,10001,78
20250493,10001,67
20250500,10001,76
20250505,10001,78
20250510,10001,79
20250513,10001,70
20250518,10001,74
20250523,10001,76
20250527,10001,67
20250532,10001,60
20250537,10001,65
20250545,10001,60
20250550,10001,60
20250551,10001,60
20250559,10001,60
20250564,10001,68
20250569,10001,76
20250575,10001,87
20250580,10001,83
20250581,10001,83
20250587,10001,87
20250597,10001,88
20250605,10001,90
20250610,10001,96
20250611,10001,100
20250619,10001,102
20250624,10001,102
20250629,10001,105
20250632,10001,109
20250637,10001,110
20250642,10001,118
20250650,10001,110
20250655,10001,107
20250660,10001,107
20250661,10001,107
20250666,10001,105
20250671,10001,107
20250860,10001,108
20250865,10001,106
20250872,10001,102
20250882,10001,78
20250891,10001,85
20250898,10001,88
20250903,10001,91
20250972,10001,97
20250906,10001,98
20250911,10001,100
20250916,10001,104
20250927,10001,94
20250932,10001,89
20250935,10001,85
20250966,10001,85
20250949,10001,83
20250953,10001,78
20230005,11001,0
20230010,11001,8
20230011,11001,14
20230016,11001,14
20230021,11001,22
20230030,11001,24
20230035,11001,26
20230040,11001,37
20230045,11001,41
20230050,11001,42
20230055,11001,47
20230058,11001,49
20230063,11001,49
20230068,11001,50
20230071,11001,58
20230076,11001,62
20230081,11001,67
20230090,11001,71
20230095,11001,73
20230100,11001,79
20230104,11001,82
20230109,11001,88
20230114,11001,88
20230119,11001,88
20230124,11001,94
20230129,11001,97
20230135,11001,92
20230140,11001,88
20230162,11001,66
20230167,11001,76
20230172,11001,83
20230177,11001,86
20230182,11001,85
20230187,11001,85
20230195,11001,90
20230200,11001,87
20230210,11001,83
20230215,11001,82
20230220,11001,92
20230225,11001,85
20230230,11001,82
20230235,11001,85
20230240,11001,80
20230245,11001,90
20230255,11001,81
20230260,11001,83
20230266,11001,83
20230271,11001,90
20230276,11001,97
20230283,11001,100
20230288,11001,106
20230293,11001,110
20230300,11001,102
20230305,11001,100
20230310,11001,102
20230315,11001,104
20230320,11001,102
20230325,11001,107
20230330,11001,110
20230335,11001,121
20230340,11001,131
20230345,11001,119
20230350,11001,126
20230355,11001,129
20230360,11001,131
20230365,11001,130
20230371,11001,120
20230376,11001,122
20230388,11001,120
20230393,11001,120
20230398,11001,126
20230402,11001,111
20230407,11001,112
20230412,11001,112
20230425,11001,107
20230430,11001,101
20230440,11001,82
20230445,11001,93
20230447,11001,52
20230452,11001,58
20230465,11001,60
20230470,11001,65
20230475,11001,68
20230480,11001,70
20230485,11001,69
20230490,11001,71
20230495,11001,64
20230500,11001,70
20230505,11001,73
20230510,11001,77
20230515,11001,81
20230520,11001,80
20230523,11001,91
20230528,11001,93
20230538,11001,94
20230543,11001,90
20230548,11001,82
20230555,11001,82
20230560,11001,84
20230565,11001,87
20230571,11001,97
20230576,11001,98
20230593,11001,94
20230600,11001,93
20230605,11001,103
20230610,11001,105
20230625,11001,105
20230629,11001,102
20230634,11001,108
20230639,11001,105
20230645,11001,98
20230650,11001,89
20230655,11001,97
20230660,11001,101
20230665,11001,104
20230866,11001,104
20230670,11001,112
20230870,11001,105
20230873,11001,109
20230881,11001,109
20230893,11001,103
20230901,11001,93
20230906,11001,94
20230914,11001,98
20230918,11001,95
20230922,11001,80
20230924,11001,79
20230928,11001,79
20230932,11001,87
20230938,11001,105
20230942,11001,102
20230946,11001,95
20230949,11001,90
20230954,11001,96
20230958,11001,101
20230966,11001,94
20230970,11001,91
20230973,11001,95
20230978,11001,97
20231014,11001,96
20231018,11001,93
20231023,11001,99
20231026,11001,96
20231029,11001,98
20240005,11001,0
20240010,11001,4
20240015,11001,6
20240020,11001,16
20240030,11001,22
20240035,11001,23
20240040,11001,31
20240041,11001,39
20240046,11001,46
20240051,11001,46
20240060,11001,52
20240065,11001,56
20240070,11001,71
20240075,11001,80
20240080,11001,81
20240085,11001,84
20240090,11001,92
20240095,11001,100
20240100,11001,104
20240105,11001,109
20240110,11001,113
20240119,11001,117
20240124,11001,120
20240129,11001,121
20240131,11001,132
20240136,11001,132
20240141,11001,135
20240150,11001,128
20240155,11001,126
20240160,11001,128
20240165,11001,124
20240170,11001,124
20240175,11001,125
20240177,11001,122
20240182,11001,141
20240198,11001,114
20240203,11001,120
20240210,11001,121
20240215,11001,128
20240220,11001,122
20240224,11001,112
20240229,11001,112
20240234,11001,128
20240240,11001,128
20240245,11001,128
20240250,11001,130
20240252,11001,127
20240257,11001,117
20240262,11001,121
20240266,11001,123
20240271,11001,124
20240276,11001,127
20240285,11001,124
20240290,11001,127
20240295,11001,130
20240300,11001,124
20240305,11001,128
20240310,11001,128
20240315,11001,106
20240320,11001,107
20240325,11001,109
20240329,11001,112
20240334,11001,112
20240339,11001,114
20240345,11001,105
20240350,11001,108
20240355,11001,116
20240360,11001,116
20240365,11001,104
20240370,11001,106
20240371,11001,105
20240376,11001,106
20240381,11001,112
20240388,11001,107
20240393,11001,106
20240398,11001,106
20240402,11001,114
20240407,11001,116
20240412,11001,122
20240420,11001,120
20240430,11001,122
20240440,11001,115
20240445,11001,119
20240455,11001,102
20240460,11001,107
20240465,11001,106
20240470,11001,106
20240485,11001,97
20240490,11001,102
20240493,11001,102
20240503,11001,96
20240509,11001,97
20240514,11001,80
20240519,11001,80
20240525,11001,81
20240530,11001,84
20240535,11001,80
20240537,11001,78
20240542,11001,74
20240547,11001,83
20240555,11001,91
20240565,11001,92
20240570,11001,107
20240575,11001,111
20240581,11001,118
20240586,11001,122
20240591,11001,121
20240600,11001,103
20240610,11001,103
20240615,11001,108
20240620,11001,106
20240625,11001,108
20240628,11001,111
20240633,11001,105
20240645,11001,111
20240650,11001,128
20240655,11001,122
20240660,11001,117
20240665,11001,119
20240670,11001,120
20241426,11001,118
20241430,11001,116
20241435,11001,117
20241439,11001,113
20241443,11001,126
20241447,11001,128
20241450,11001,123
20241454,11001,132
20241460,11001,122
20241463,11001,129
20241466,11001,130
20241475,11001,134
20241479,11001,136
20241486,11001,133
20241489,11001,131
20241494,11001,136
20241529,11001,116
20241514,11001,115
20241516,11001,117
20241519,11001,111
20241524,11001,116
20241534,11001,110
20241536,11001,115
20241537,11001,114
20250005,11001,0
20250010,11001,2
20250014,11001,7
20250019,11001,12
20250024,11001,19
20250030,11001,30
20250035,11001,34
20250060,11001,38
20250065,11001,39
20250070,11001,46
20250074,11001,54
20250079,11001,56
20250084,11001,57
20250087,11001,64
20250092,11001,69
20250097,11001,69
20250120,11001,77
20250125,11001,81
20250130,11001,83
20250131,11001,82
20250136,11001,83
20250141,11001,83
20250148,11001,81
20250153,11001,80
20250158,11001,70
20250163,11001,66
20250168,11001,69
20250177,11001,76
20250182,11001,78
20250187,11001,91
20250193,11001,99
20250198,11001,98
20250203,11001,95
20250211,11001,104
20250794,11001,102
20250216,11001,102
20250222,11001,113
20250227,11001,108
20250232,11001,113
20250243,11001,113
20250804,11001,113
20250248,11001,118
20250253,11001,117
20250258,11001,116
20250263,11001,120
20250266,11001,118
20250271,11001,119
20250276,11001,120
20250282,11001,116
20250287,11001,113
20250292,11001,118
20250298,11001,119
20250303,11001,113
20250309,11001,117
20250314,11001,117
20250319,11001,108
20250324,11001,108
20250327,11001,104
20250332,11001,95
20250338,11001,106
20250344,11001,101
20250349,11001,87
20250354,11001,94
20250359,11001,99
20250364,11001,98
20250369,11001,106
20250371,11001,103
20250376,11001,104
20250381,11001,111
20250394,11001,110
20250399,11001,110
20250408,11001,103
20250413,11001,110
20250419,11001,113
20250424,11001,118
20250430,11001,116
20250435,11001,114
20250440,11001,103
20250445,11001,105
20250448,11001,111
20250453,11001,105
20250459,11001,105
20250464,11001,94
20250469,11001,104
20250474,11001,106
20250495,11001,66
20250498,11001,64
20250503,11001,63
20250508,11001,65
20250513,11001,69
20250518,11001,78
20250523,11001,82
20250528,11001,81
20250533,11001,80
20250538,11001,88
20250543,11001,89
20250548,11001,92
20250554,11001,93
20250559,11001,93
20250564,11001,94
20250569,11001,97
20250574,11001,99
20250585,11001,95
20250586,11001,110
20250596,11001,113
20250604,11001,117
20250609,11001,119
20250615,11001,127
20250617,11001,133
20250622,11001,133
20250627,11001,135
20250633,11001,142
20250638,11001,144
20250643,11001,143
20250649,11001,123
20250654,11001,121
20250659,11001,122
20250662,11001,123
20250667,11001,115
20250672,11001,122
20250861,11001,117
20250864,11001,125
20250870,11001,128
20250874,11001,127
20250878,11001,127
20250881,11001,119
20250889,11001,101
20250891,11001,105
20250901,11001,103
20250905,11001,105
20250910,11001,101
20250915,11001,98
20250919,11001,102
20250922,11001,105
20250926,11001,104
20250930,11001,101
20250934,11001,100
20250937,11001,100
20250941,11001,101
20250947,11001,102
20250990,11001,101
20250956,11001,101
20250981,11001,103
20250994,11001,98
20230004,12001,0
20230009,12001,10
20230029,12001,19
20230034,12001,26
20230039,12001,33
20230045,12001,36
20230050,12001,36
20230055,12001,37
20230059,12001,46
20230064,12001,53
20230069,12001,55
20230073,12001,66
20230078,12001,69
20230083,12001,74
20230086,12001,79
20230091,12001,85
20230096,12001,86
20230102,12001,87
20230107,12001,87
20230112,12001,89
20230118,12001,89
20230123,12001,98
20230128,12001,100
20230132,12001,90
20230137,12001,92
20230142,12001,95
20230158,12001,97
20230162,12001,84
20230167,12001,85
20230172,12001,91
20230179,12001,92
20230184,12001,93
20230189,12001,84
20230191,12001,77
20230196,12001,77
20230201,12001,80
20230207,12001,82
20230212,12001,82
20230217,12001,77
20230223,12001,77
20230228,12001,77
20230233,12001,80
20230238,12001,82
20230243,12001,84
20230248,12001,89
20230254,12001,82
20230259,12001,83
20230268,12001,73
20230273,12001,71
20230278,12001,81
20230285,12001,86
20230290,12001,89
20230295,12001,90
20230297,12001,93
20230302,12001,90
20230307,12001,91
20230313,12001,94
20230318,12001,93
20230323,12001,107
20230328,12001,103
20230333,12001,106
20230338,12001,105
20230342,12001,105
20230347,12001,102
20230352,12001,110
20230359,12001,111
20230364,12001,118
20230373,12001,108
20230378,12001,105
20230388,12001,108
20230393,12001,110
20230398,12001,117
20230406,12001,103
20230411,12001,109
20230417,12001,112
20230422,12001,113
20230427,12001,106
20230432,12001,102
20230437,12001,101
20230442,12001,105
20230448,12001,73
20230453,12001,72
20230458,12001,72
20230463,12001,69
20230468,12001,72
20230473,12001,76
20230480,12001,81
20230485,12001,86
20230490,12001,92
20230492,12001,86
20230497,12001,89
20230502,12001,90
20230506,12001,93
20230511,12001,91
20230516,12001,88
20230524,12001,89
20230529,12001,95
20230538,12001,101
20230543,12001,99
20230548,12001,94
20230551,12001,97
20230556,12001,98
20230561,12001,102
20230569,12001,111
20230574,12001,116
20230579,12001,121
20230584,12001,114
20230594,12001,112
20230599,12001,112
20230604,12001,110
20230609,12001,109
20230623,12001,92
20230627,12001,91
20230632,12001,91
20230637,12001,88
20230642,12001,80
20230647,12001,81
20230652,12001,85
20230658,12001,82
20230663,12001,87
20230668,12001,94
20230868,12001,93
20230873,12001,93
20230875,12001,99
20230888,12001,89
20230892,12001,89
20230999,12001,94
20230979,12001,91
20230903,12001,96
20230910,12001,94
20230913,12001,95
20230917,12001,96
20230925,12001,90
20231006,12001,90
20230941,12001,84
20231004,12001,89
20230950,12001,93
20230952,12001,94
20230955,12001,94
20230959,12001,99
20230986,12001,99
20230965,12001,97
20230968,12001,110
20230975,12001,96
20240003,12001,0
20240008,12001,2
20240013,12001,10
20240018,12001,15
20240023,12001,23
20240028,12001,31
20240033,12001,33
20240038,12001,38
20240043,12001,41
20240048,12001,50
20240053,12001,50
20240056,12001,53
20240061,12001,60
20240066,12001,64
20240075,12001,71
20240080,12001,75
20240085,12001,77
20240088,12001,84
20240093,12001,91
20240098,12001,99
20240102,12001,100
20240107,12001,103
20240112,12001,108
20240120,12001,111
20240130,12001,114
20241399,12001,114
20240133,12001,126
20240138,12001,126
20240143,12001,132
20240148,12001,136
20240153,12001,130
20240158,12001,127
20240163,12001,126
20240168,12001,134
20240173,12001,135
20240178,12001,135
20240183,12001,137
20240198,12001,121
20240203,12001,125
20240206,12001,127
20240216,12001,120
20241404,12001,120
20240223,12001,112
20240233,12001,118
20240238,12001,115
20240243,12001,114
20240248,12001,117
20240254,12001,123
20240259,12001,115
20240264,12001,116
20240268,12001,117
20240273,12001,116
20240281,12001,104
20240286,12001,110
20240291,12001,116
20240299,12001,106
20240304,12001,113
20240309,12001,105
20240313,12001,109
20240318,12001,111
20240323,12001,113
20240328,12001,113
20240333,12001,116
20240338,12001,112
20240345,12001,121
20240350,12001,119
20240355,12001,129
20240358,12001,125
20240363,12001,126
20240368,12001,126
20240372,12001,117
20240377,12001,113
20240382,12001,118
20240386,12001,118
20240396,12001,111
20241410,12001,111
20240403,12001,107
20240408,12001,113
20240413,12001,117
20240417,12001,120
20240427,12001,118
20241418,12001,118
20240433,12001,113
20240438,12001,108
20240443,12001,111
20240454,12001,90
20240459,12001,97
20240464,12001,93
20240469,12001,88
20240477,12001,90
20240482,12001,93
20240487,12001,102
20240493,12001,109
20240503,12001,104
20240512,12001,97
20240517,12001,102
20240524,12001,100
20240529,12001,100
20240534,12001,87
20240539,12001,86
20240544,12001,86
20240549,12001,93
20240555,12001,95
20240565,12001,98
20240569,12001,103
20240574,12001,103
20240579,12001,115
20240583,12001,116
20240588,12001,119
20240593,12001,118
20240599,12001,114
20240604,12001,116
20240609,12001,117
20240613,12001,118
20240618,12001,109
20240623,12001,98
20240627,12001,97
20240632,12001,98
20240637,12001,103
20240643,12001,106
20240648,12001,112
20240653,12001,116
20240656,12001,113
20240661,12001,109
20240666,12001,117
20241424,12001,121
20241427,12001,120
20241438,12001,104
20241442,12001,108
20241447,12001,119
20241449,12001,116
20241460,12001,107
20241463,12001,111
20241466,12001,113
20241471,12001,120
20241481,12001,115
20241483,12001,119
20241487,12001,118
20241492,12001,122
20241499,12001,127
20241504,12001,125
20241510,12001,108
20241517,12001,110
20241520,12001,110
20250004,12001,0
20250009,12001,3
20250013,12001,8
20250018,12001,16
20250023,12001,18
20250029,12001,22
20250034,12001,24
20250039,12001,25
20250048,12001,29
20250053,12001,38
20250057,12001,39
20250067,12001,40
20250074,12001,40
20250079,12001,42
20250084,12001,46
20250088,12001,46
20250098,12001,51
20250105,12001,57
20250110,12001,57
20250115,12001,60
20250119,12001,64
20250124,12001,67
20250129,12001,74
20250134,12001,76
20250139,12001,79
20250144,12001,83
20250150,12001,80
20250155,12001,80
20250160,12001,77
20250161,12001,77
20250166,12001,76
20250171,12001,83
20250179,12001,86
20250184,12001,80
20250189,12001,88
20250193,12001,92
20250198,12001,94
20250203,12001,97
20250214,12001,93
20250219,12001,98
20250793,12001,98
20250223,12001,94
20250228,12001,91
20250233,12001,94
20250241,12001,91
20250803,12001,91
20250246,12001,105
20250254,12001,96
20250259,12001,95
20250264,12001,97
20250269,12001,90
20250274,12001,93
20250279,12001,98
20250284,12001,96
20250289,12001,95
20250294,12001,98
20250299,12001,106
20250304,12001,102
20250310,12001,104
20250315,12001,95
20250320,12001,91
20250325,12001,92
20250328,12001,96
20250333,12001,104
20250339,12001,107
20250342,12001,104
20250347,12001,112
20250352,12001,115
20250363,12001,116
20250368,12001,126
20250374,12001,124
20250379,12001,126
20250384,12001,129
20250394,12001,123
20250399,12001,129
20250404,12001,112
20250414,12001,116
20250418,12001,117
20250423,12001,124
20250429,12001,117
20250433,12001,114
20250438,12001,114
20250443,12001,118
20250446,12001,123
20250451,12001,125
20250457,12001,120
20250462,12001,114
20250467,12001,113
20250472,12001,122
20250484,12001,78
20250489,12001,75
20250494,12001,80
20250498,12001,73
20250503,12001,79
20250508,12001,87
20250514,12001,87
20250519,12001,95
20250524,12001,92
20250526,12001,82
20250531,12001,79
20250536,12001,79
20250543,12001,76
20250548,12001,75
20250554,12001,75
20250560,12001,69
20250565,12001,67
20250570,12001,71
20250573,12001,75
20250578,12001,70
20250584,12001,69
20250589,12001,78
20250605,12001,80
20250610,12001,83
20250611,12001,86
20250618,12001,86
20250623,12001,91
20250628,12001,94
20250631,12001,89
20250636,12001,94
20250641,12001,93
20250648,12001,88
20250653,12001,87
20250658,12001,94
20250664,12001,93
20250669,12001,93
20250674,12001,101
20250861,12001,99
20250863,12001,102
20250867,12001,110
20250883,12001,96
20250890,12001,95
20250899,12001,99
20250904,12001,104
20250907,12001,100
20250917,12001,100
20250973,12001,100
20250925,12001,95
20250929,12001,98
20250932,12001,87
20250939,12001,91
20250942,12001,96
20250956,12001,82
20250983,12001,79
20250985,12001,83
