game_id,team_code,lineup_weighted_ops,lineup_weighted_isop
20230525,2002,6.454,1.1064
20230525,5002,6.454,1.1064
20230526,1001,6.589342039874505,1.0987141550165234
20230526,6002,6.399208518453634,1.0558800434543882
20230527,3001,6.6006583347576075,0.9377349650604152
20230527,10001,6.447180963137101,1.0704701457354258
20230528,9002,6.465184743724018,1.2111034856385698
20230528,11001,6.564586145005617,1.112130312960745
20230529,7002,6.333807859674773,1.1129494929787513
20230529,12001,6.51394822070555,0.9749347069247519
20230530,2002,6.9662257654632915,1.2766661941072326
20230530,5002,7.0350925253002,1.0621723669757976
20230532,3001,6.7110928038840125,0.9874641623594681
20230532,10001,6.470324344600934,1.056824700231058
20230534,7002,6.454,1.1064
20230534,12001,6.454,1.1064
20230536,5002,7.022589943427839,1.064918456104682
20230536,10001,6.607402267873346,1.1683666826402572
20230537,1001,6.551254223976735,1.0891094070127185
20230537,9002,6.459648398840357,1.2339579872253121
20230538,11001,6.656582421914193,1.127148284036833
20230538,12001,6.3640188392797725,0.937354321866859
20230539,6002,6.427751613713189,1.120401706539907
20230539,7002,6.382241119536346,1.1282487772798961
20230540,2002,6.825597881037218,1.2575115785923185
20230540,3001,6.75988762002506,1.0687175125852784
20230541,5002,6.969799253863371,1.0606512585485437
20230541,10001,6.416074759851255,1.030679693750611
20230542,1001,6.412984126263129,1.0223534608145803
20230542,9002,6.311577057852176,1.085578904628464
20230543,11001,6.543508049375513,1.1830422026810932
20230543,12001,6.456156037364133,0.9280682898186012
20230544,6002,6.784751998753321,1.2336748156862771
20230544,7002,6.47460234649665,1.1718695348261905
20230545,2002,6.962894839333428,1.3173538824932627
20230545,3001,6.748513520863236,1.0970599794727818
20230546,5002,7.028801669202517,1.096573260674416
20230546,10001,6.538853931476976,1.1508499469543243
20230547,1001,6.501612792804818,1.0499389563730872
20230547,9002,6.347916037086764,1.0823696371944695
20230548,11001,6.53627283806777,1.1458610436349828
20230548,12001,6.434115597112356,0.9665893977500252
20230549,6002,6.510639991934187,1.212660907810827
20230549,7002,6.491635298118406,1.2042196665329348
20230550,2002,6.826962368673731,1.2299338102157955
20230550,3001,6.718965775554925,1.0020785716353344
20230551,6002,6.496317422879718,1.233557272233182
20230551,12001,6.560242761084826,0.9901304879543574
20230552,1001,6.521417770238378,1.0528043401373042
20230552,5002,7.105616342058098,1.1462022097878612
20230553,2002,6.871818314616813,1.28983124657947
20230553,10001,6.558151438832405,1.05879257397707
20230554,3001,6.8701624680874955,1.1187994460475468
20230554,9002,6.519190532565983,1.2200441372814654
20230555,7002,6.501797858993901,1.190241540728203
20230555,11001,6.526196079000054,1.0738823481069535
20230556,6002,6.3206320862327,1.161362861667837
20230556,12001,6.416418185730243,0.9190285492645229
20230557,1001,6.512370635447151,1.0356599920947074
20230557,5002,7.2053278337554225,1.0946198925754917
20230558,2002,7.0044794910744015,1.2766165553921869
20230558,10001,6.4267685476528005,0.9354788183201997
20230559,3001,6.757549742179967,1.1122675369247808
20230559,9002,6.594805819714263,1.3071108468526138
20230560,7002,6.421679777233064,1.1541227886690393
20230560,11001,6.442891397105134,1.0632082764406332
20230561,6002,6.323581265967379,1.140961572813882
20230561,12001,6.191092732838949,0.9355518764703818
20230562,1001,6.447570561894674,0.987427605438611
20230562,5002,7.205786735434853,1.1008187931291056
20230563,2002,6.998007545119901,1.2646594540201306
20230563,10001,6.554654356625389,1.0610678707649817
20230564,3001,6.357488370844356,0.9158864463286892
20230564,9002,6.4636401438709115,1.1836103066855637
20230565,7002,6.357155138445333,1.2482734243247666
20230565,11001,6.430810915673673,1.0681116298772697
20230566,6002,6.454,1.1064
20230566,11001,6.454,1.1064
20230567,3001,6.5029637255197885,0.9729734149113979
20230567,10001,6.548253417321832,1.133572421675522
20230568,5002,6.826281679337935,1.0086545695857374
20230568,9002,6.480231655240794,1.3028484164729546
20230569,7002,6.445366309049895,1.1660815459057328
20230569,12001,6.386850547744229,0.9722317430486648
20230570,1001,6.59968533573505,1.0574145542442834
20230570,2002,6.9673319341431705,1.3113701109072189
20230571,6002,6.666177310457037,1.2250757213827723
20230571,11001,6.638280940525263,1.1061772552190952
20230572,3001,6.608446146910877,1.0296273725660263
20230572,10001,6.532826749858814,1.1257583214134872
20230573,5002,7.164446521490576,1.1088295040225857
20230573,9002,6.488940795326845,1.257603354930677
20230574,7002,6.49317469930603,1.165518817312313
20230574,12001,6.4505806939055,1.0020018493589211
20230575,1001,6.687382671902676,1.0422290374638539
20230575,2002,7.075133072020039,1.2308670612286328
20230576,6002,6.202574848558284,1.201145824879874
20230576,11001,6.616877560736225,1.0936269434439037
20230577,3001,6.862594460663805,1.0281038729280536
20230577,10001,6.601575463634965,1.155057234548711
20230578,5002,6.991315769391277,1.004204177529721
20230578,9002,6.429536832499773,1.2771262723380183
20230579,7002,6.532708350811053,1.2344311435398938
20230579,12001,6.4492540539742595,1.0083678564498373
20230580,1001,6.659358067651876,1.0765666246120498
20230580,2002,6.9999030259110695,1.1994564007631356
20230582,6002,6.113879202266685,1.0868871434392058
20230582,10001,6.497064768649596,1.128783268552348
20230583,9002,6.454,1.1064
20230583,11001,6.454,1.1064
20230584,2002,7.082151181730435,1.2541317326065422
20230584,12001,6.375145103768158,1.0121567293577296
20230585,1001,6.629416902018531,1.1350668011688583
20230585,7002,6.378978010389922,1.2139198701422833
20230587,6002,6.238541100942918,1.1039441256683684
20230587,10001,6.438361460203059,1.0637403739409392
20230590,1001,6.454,1.1064
20230590,7002,6.454,1.1064
20230591,3001,6.731069732320304,0.9739836072852819
20230591,5002,7.194302936711254,1.0615807797119996
20230592,6002,6.662701177702214,1.209029436949789
20230592,10001,6.43419228307563,1.077869700032534
20230593,9002,6.398895501149568,1.1975407340056352
20230593,11001,6.684572000662974,1.1236864067360912
20230594,2002,6.92069117638088,1.2084142764133712
20230594,12001,6.5109638551067635,0.9989184144005752
20230596,6002,6.5938409500195085,1.2442576462470343
20230596,9002,6.554967096742708,1.36916342813681
20230597,1001,6.6907962381879535,1.1101983072367778
20230597,10001,6.500866255774643,1.1525486222423043
20230598,2002,7.010708451729896,1.2596119506970087
20230598,7002,6.507028028620899,1.1918622988720973
20230599,3001,6.635288116329125,1.0904016581626912
20230599,12001,6.469436080227109,1.0159795879691833
20230600,5002,7.1615613971487155,1.0900298737342258
20230600,11001,6.613301869206311,1.060833797555687
20230601,6002,6.672079846694777,1.3092315486765902
20230601,9002,6.43627524759583,1.2729185687508706
20230602,1001,6.536391843576715,0.9783253327732142
20230602,10001,6.5593685384892115,1.1539773362473214
20230603,2002,6.933159638968585,1.213681187382832
20230603,7002,6.38263035109962,1.1308274713305628
20230604,3001,6.753990063932892,1.0235584508021431
20230604,12001,6.4022548665349674,1.103077503255776
20230605,5002,7.1160896001877925,1.0895444671608758
20230605,11001,6.673747239052302,1.0704629220024897
20230606,6002,6.732247511268379,1.278349806539659
20230606,9002,6.821939819078556,1.4256603965703574
20230607,1001,6.720321002364789,1.1388932512844245
20230607,10001,6.5730289452518855,1.1449180010226434
20230608,2002,6.881579540011874,1.2531968161802345
20230608,7002,6.565933079341848,1.1821591908044953
20230609,3001,6.848199401388328,1.086114996391719
20230609,12001,6.434659878765627,1.0376181443145653
20230610,5002,7.117765794368708,1.095343860360492
20230610,11001,6.713791083690325,1.0900414400658336
20230617,9002,6.78500033248259,1.292752272732296
20230617,10001,6.542573071094751,1.0962550523734946
20230621,5002,7.146351570849692,1.0607863134486146
20230621,6002,6.696720488988719,1.204655249970508
20230622,9002,6.698703330790879,1.3171618402097067
20230622,10001,6.58788435299678,1.0931849263342541
20230623,1001,6.731913262700222,1.1341111855714987
20230623,12001,6.5639359348411785,1.0893063959557527
20230624,3001,6.695009770856789,1.0742793369528278
20230624,7002,6.3397743659830335,1.100277991878863
20230625,2002,6.949413269349078,1.20801893622
20230625,11001,6.967970679978373,1.2194488419821699
20230626,5002,7.140594856943678,1.0567927638029904
20230626,7002,6.287675331533343,1.0518701264416932
20230627,10001,6.549351726065047,1.0479194303129329
20230627,12001,6.589687026635117,1.0674889802116807
20230628,2002,7.067796345532549,1.2582841015796253
20230628,9002,6.7685732848051074,1.2743470160631079
20230629,1001,6.561362708226605,1.1652937519231894
20230629,11001,6.859358903594646,1.193190906127534
20230631,5002,7.155690584385274,1.0603632816084965
20230631,7002,6.41721456454254,1.1402203931565973
20230632,10001,6.43232167822008,1.0134999811464256
20230632,12001,6.569801011483955,1.1184736286478474
20230633,2002,6.825710321445653,1.2283452792684175
20230633,9002,6.874565256551817,1.3073372305549065
20230634,1001,6.674432889884559,1.120233543958165
20230634,11001,6.468823754354182,1.1811845653860167
20230635,3001,6.454,1.1064
20230635,6002,6.454,1.1064
20230636,5002,7.13943467742471,1.0614610372608484
20230636,7002,6.459377089600959,1.0958651667791097
20230637,10001,6.62215183754947,1.0968293579648456
20230637,12001,6.515940405586717,1.1033962582348806
20230638,2002,6.935345001472926,1.2023461122327377
20230638,9002,6.483059662471577,1.203043683442884
20230639,1001,6.376793411601094,1.0838455247420662
20230639,11001,6.680544539596411,1.1879031434247163
20230640,3001,6.542872336919961,1.0630590839104284
20230640,6002,6.6924904451872855,1.1048625792614437
20230641,2002,6.454,1.1064
20230641,6002,6.454,1.1064
20230642,5002,6.945798511385469,0.992738171512827
20230642,12001,6.310816311069959,1.0222907750624575
20230643,7002,6.373642648911338,1.1047341780422142
20230643,9002,6.6412145741355175,1.316206350585105
20230644,1001,6.4122054668050055,1.0446946102141415
20230644,3001,6.352378902067842,0.98734186218114
20230645,10001,6.648401735209784,1.0734725843013626
20230645,11001,6.833277461136863,1.221358821878863
20230646,2002,6.9724146154629905,1.2197308671011389
20230646,6002,6.6650773386522975,1.1921209190476887
20230647,5002,7.072642631275386,1.0849445919822152
20230647,12001,6.43570446082871,1.0702876139458446
20230648,7002,6.355677178377863,1.0945865333110205
20230648,9002,6.730914701872507,1.3100015112702348
20230649,1001,6.662916485222884,1.1120014404228074
20230649,3001,6.67217222264222,1.0615439355275764
20230650,10001,6.5197510276742285,1.030633546815964
20230650,11001,6.7486911292221485,1.2337379873415313
20230651,2002,7.231741256947,1.3267425068846128
20230651,6002,6.692002816307345,1.181361483734891
20230652,5002,7.14224618066405,1.0502250318509598
20230652,12001,6.150144254797014,0.8469574396919362
20230653,7002,6.3801825267097785,1.0491510058364404
20230653,9002,6.684626267981166,1.2199606649089079
20230654,1001,6.565290404226706,1.1519965849985976
20230654,3001,6.655766007994131,1.0076989077865528
20230655,10001,6.622519113729788,1.1410730935401672
20230655,11001,6.966079017712379,1.2353881811685328
20230656,1001,6.604294021177852,1.1275644730777619
20230656,6002,6.709321786628603,1.2010094060276049
20230657,7002,6.409763386694107,1.1426395998192642
20230657,10001,6.393755033657594,1.0181462963929209
20230658,9002,6.678290846963356,1.2151059608030903
20230658,12001,6.498246914781811,1.0349749319780912
20230659,2002,6.899556675536258,1.2723356313932999
20230659,5002,7.159501397711101,1.0576449074842116
20230660,3001,6.696040118355413,1.0741860294149088
20230660,11001,6.815838164461576,1.2478666243534238
20230661,1001,6.5506204083457344,1.0875900074349862
20230661,6002,6.763213513871869,1.2486009179764732
20230662,7002,6.46361426353591,1.091608675154926
20230662,10001,6.368654345350335,0.9756030492372176
20230663,9002,6.621687151809536,1.301630302776564
20230663,12001,6.533787493395703,0.9984678715998492
20230664,2002,6.940827150436879,1.2883074129133614
20230664,5002,6.853354364695663,1.0094342223096189
20230665,3001,6.374130542957791,1.0366919525860097
20230665,11001,6.596424656557394,1.0538005608972822
20230666,1001,6.496328560248445,1.0722646652825452
20230666,6002,6.630036756923469,1.1678433482023127
20230667,7002,6.381517551949768,1.1092612071082437
20230667,10001,6.52205577768259,1.0563654078677995
20230668,9002,6.5946454824482625,1.2058761906287958
20230668,12001,6.487093698101184,1.0290261685796325
20230669,2002,7.251204394690951,1.339505669368826
20230669,5002,6.945938205902558,0.9712163784561395
20230670,3001,6.380288033294023,0.9846620568302615
20230670,11001,6.838829413614761,1.2259887280105275
20230863,1001,6.62340606901172,1.1161659495943173
20230863,6002,6.608884623624756,1.176111349668977
20230864,7002,6.324167949653879,1.1285876660276737
20230864,10001,6.417977043375517,1.0115207734544738
20230865,2002,7.0892497855849905,1.2633317249106706
20230865,5002,7.171416810463479,1.0572152305106703
20230866,3001,6.623655427118812,0.9758676355507182
20230866,11001,7.003790697308901,1.2123882815321954
20230867,6002,6.568412567322393,1.118149925387266
20230867,7002,6.5086995124093265,1.1301793296747238
20230868,9002,6.539392068608286,1.1939661430254964
20230868,12001,6.496422351518366,1.0283780587447136
20230869,1001,6.627130470361376,1.0837763648331225
20230869,2002,6.837518213551707,1.123095738083326
20230870,3001,6.6415468394570825,1.0527946440058462
20230870,11001,6.963211817099374,1.181197575193284
20230872,2002,7.11318219241834,1.3555236508165274
20230872,3001,6.373678332147608,1.042990661936502
20230873,11001,6.97672621882835,1.1716161178067528
20230873,12001,6.564739442690205,1.0337838302582536
20230874,6002,6.599559111334923,1.1345550677543919
20230874,9002,6.559096810746899,1.123381693090157
20230875,1001,6.532332886382928,1.080211819241842
20230875,12001,6.468750014976862,1.044816202069199
20230878,5002,7.133420727845235,1.0438072830201441
20230878,7002,6.634968771757377,1.1834860235053735
20230879,2002,7.031856285878823,1.3711323903089268
20230879,6002,6.482524733876065,1.0486320856139968
20230880,3001,6.2853542798522,0.9678915307013599
20230880,10001,6.560964603148184,1.0998467575979523
20230881,1001,6.683389821866312,1.104958971010758
20230881,11001,6.510914451339021,0.9891557798665364
20230882,5002,7.140438369759551,1.047622995159059
20230882,9002,6.662708851878387,1.2200738585406785
20230887,5002,7.1548127860329656,1.0485891896345918
20230887,9002,6.586946871038519,1.2031526154548975
20230888,7002,6.623969453303614,1.250990559900003
20230888,12001,6.622441816042064,1.146404813281232
20230889,1001,6.6258787048016705,1.0143422221599454
20230889,3001,6.3465088499248745,0.9365605215783157
20230890,2002,6.923430198259116,1.3565780721554423
20230890,6002,6.884873148624679,1.2849629538381226
20230891,5002,6.956850050142761,0.9836515395043153
20230891,9002,6.600486596121611,1.2929692904037595
20230892,7002,6.184942249519335,1.1357577238236145
20230892,12001,6.700434255718042,1.074738122791043
20230893,6002,6.812335640623882,1.2946734987491944
20230893,11001,6.939163348872607,1.1819174895950844
20230894,7002,6.438083412759312,1.1676740269147252
20230894,9002,6.600019525124498,1.2191710462476502
20230895,2002,6.720315516568289,1.2658309224430204
20230895,5002,7.181368378269621,1.0594904588552467
20230901,10001,6.652846604480101,1.1032868953797295
20230901,11001,6.948252382716946,1.1674666438216965
20230902,5002,7.169908244808959,1.06218036538505
20230902,9002,6.698119221586707,1.2384410300705637
20230903,3001,6.42712394585978,1.020607759837309
20230903,12001,6.6722069524543866,1.1217867040630936
20230904,2002,6.64789950693514,1.1220257751621563
20230904,7002,6.567894642213014,1.1848998525441847
20230905,1001,6.604847448275989,1.0103330708206364
20230905,6002,6.7586283271240735,1.3174398864210728
20230906,5002,6.947886803763915,1.0731736849404254
20230906,11001,6.641817908229769,1.0893829038051046
20230907,3001,6.32533419561756,1.0544903760914206
20230907,9002,6.638395279563419,1.1974551573792027
20230908,7002,6.549967103933287,1.1504959197240212
20230908,10001,6.638335710817312,1.1102992809811019
20230909,1001,6.707201113409833,1.0470814969526347
20230909,6002,6.684194562411602,1.1872885926180832
20230910,2002,6.863969279141569,1.2097251786696765
20230910,12001,6.477002863138244,1.044727242141804
20230911,5002,6.837601126588344,1.0698732172175593
20230911,7002,6.1001138161022945,1.11382267198247
20230912,3001,6.307233874494674,1.094797490335396
20230912,9002,6.432145182888453,1.1964833091253024
20230913,2002,6.935811288335163,1.3338642630650785
20230913,12001,6.5057468960166265,0.9975583692603542
20230914,6002,6.64325443264202,1.1785987575183705
20230914,11001,6.324354791313365,1.0538172069460707
20230915,5002,6.683436677696828,1.0375989157595753
20230915,7002,6.086531513238475,0.9838478444117674
20230916,3001,6.569661945510489,1.125806785997274
20230916,9002,6.311698681376553,1.1715622364862779
20230917,2002,6.729893016056018,1.16459250746496
20230917,12001,6.431668132938458,0.9929323812933576
20230918,6002,6.796812577172728,1.3091402257021958
20230918,11001,6.347254624763126,1.052982533059897
20230921,1001,6.454,1.1064
20230921,7002,6.454,1.1064
20230922,2002,6.786705595272694,1.081574722445921
20230922,11001,6.545011602270805,1.0351967635974757
20230923,6002,6.601045496568108,1.1627554363420955
20230923,9002,6.525290213469309,1.2409700295025388
20230924,2002,6.700810056585071,1.123043420620223
20230924,11001,6.567323131808876,1.0450599208753468
20230925,5002,6.581046655169922,1.114741179595073
20230925,12001,6.14814152293236,0.9156563588157416
20230926,6002,6.465118592736053,1.247755192325258
20230926,9002,6.577991732218125,1.3135525412278801
20230927,1001,6.345601282324072,1.0134547225005415
20230927,7002,6.114252331539238,1.1451296177997643
20230928,2002,6.540423425770047,1.0525052430496034
20230928,11001,6.263472501768471,1.1356236162671367
20230929,1001,6.162288560191868,1.0537486823975908
20230929,5002,6.545853767560531,0.9873566381341838
20230930,9002,6.406776139965964,1.2237744116792715
20230930,10001,6.5176105581298795,1.08075292237336
20230931,3001,6.5293948439150915,1.1163249772398085
20230931,7002,6.055297659639934,1.0909879446372002
20230932,2002,6.533630015021015,1.0440064567400316
20230932,11001,6.560977003094967,1.0484712846497066
20230933,5002,6.955178639616123,1.0895666594899607
20230933,6002,6.599357743013404,1.1805836514384846
20230934,2002,6.711006740070095,1.1023347948389832
20230934,10001,6.394615964110089,1.0593330776911207
20230935,3001,6.484996299411579,1.0138343032261188
20230935,7002,6.047696267286359,1.085077249060027
20230936,5002,6.771615962555338,1.0181612394783224
20230936,6002,6.572681736411232,1.1875796311124684
20230937,2002,6.761583309006287,1.0662581189169005
20230937,9002,6.438000705433601,1.1550288122198271
20230938,1001,6.362314738780892,0.9871818097330042
20230938,11001,6.4268974477336425,1.092693134211612
20230939,5002,6.897807311703188,1.0034958671671916
20230939,6002,6.741320755767415,1.348989668943869
20230940,2002,6.746954897806433,1.1299356386857826
20230940,9002,6.243508238809306,1.1189906121059259
20230941,10001,6.6594158084139785,1.1061289292499
20230941,12001,6.451448399436132,0.9850556968659612
20230942,7002,6.117843723603071,1.0821069613903798
20230942,11001,6.623945295822162,1.0491162104060874
20230943,1001,6.307406754446023,1.0504852875621071
20230943,3001,6.370143491527891,0.9932895840164269
20230944,1001,6.383212965315738,1.0074545979667016
20230944,3001,6.176951753464058,0.9611575748008836
20230945,6002,6.678656410754801,1.2974766007172411
20230945,10001,6.523204754452275,1.0700241298444824
20230946,7002,6.277493684489125,1.0702917177079208
20230946,11001,6.304918562600146,1.0128886898945775
20230947,1001,6.496509901470444,1.0118043841604987
20230947,3001,6.478495102974034,1.057714006971096
20230948,6002,6.761206383226151,1.2762941288700724
20230948,10001,6.503291827478035,1.0504923335738185
20230949,9002,6.220252664570545,1.0758096192488003
20230949,11001,6.578034645582782,1.0387327772495607
20230950,2002,6.685690955792347,1.051848743962529
20230950,12001,6.43873202690037,1.0142640065274362
20230951,1001,6.24473668177699,0.9842979193355166
20230951,3001,6.130821885515115,0.9813434518549435
20230952,2002,6.672301506103705,1.0461144415037285
20230952,12001,6.355930934769107,0.976031744279432
20230953,3001,6.165510507979206,0.9874278755423033
20230953,5002,6.923427006821337,1.0524874745003718
20230954,9002,6.24425357195483,1.1292224970984157
20230954,11001,6.7109506207844865,1.0665327595431782
20230955,2002,6.463119838390093,0.995203695075981
20230955,12001,6.481978334250081,0.9657558720877548
20230956,1001,6.395636682947246,1.0141061301267456
20230956,7002,6.2213706654944305,1.0410830262020105
20230957,3001,6.352701295632098,1.051992405688554
20230957,5002,6.318590500270863,0.9585676087451344
20230958,9002,6.387567253043352,1.1956437452574291
20230958,11001,6.657283167658225,1.0604004313889326
20230959,2002,6.709033270941451,1.1532096203729871
20230959,12001,6.50012895728816,0.9966102726681773
20230960,1001,6.24094134390365,1.0761894930290574
20230960,7002,6.285953247892991,1.0602806936667866
20230961,2002,6.640131016341423,1.1542194583749095
20230961,5002,6.926435777151426,1.0463982319284637
20230962,7002,6.20533123093884,1.0628766645211136
20230962,9002,6.641723895047531,1.303140176229269
20230963,3001,6.480130232665303,1.0178131310701228
20230963,6002,6.6307936383634285,1.1840721178497788
20230964,5002,5.9246586681272495,0.911272448644629
20230964,10001,6.647046585880748,1.093115940465689
20230965,7002,6.132605640970449,1.064199500534659
20230965,12001,6.377209829120504,0.9739713177069564
20230966,9002,6.610037627056587,1.251211918166661
20230966,11001,6.503654638447812,1.048130881693723
20230967,3001,6.646096323230692,1.087177609921682
20230967,6002,6.832974364512226,1.2781808242308654
20230968,7002,5.869773388535744,1.0405391571018523
20230968,12001,6.408812435666755,1.012958877041911
20230969,1001,6.502347389833141,1.0666225963971239
20230969,2002,6.626802938211567,1.1420228899292344
20230970,9002,6.46459667327541,1.2419150751610015
20230970,11001,6.59983129058159,1.05924307326577
20230971,1001,6.172853587243234,0.9503477009502489
20230971,2002,6.627868863046642,1.154210492600059
20230972,3001,6.328112501678315,0.9651545613309988
20230972,5002,6.288428999503122,0.9868217628423357
20230973,7002,6.41085990159196,1.2601735196880568
20230973,11001,6.781479616440556,1.0977544220400086
20230974,1001,6.547844706634018,0.9813801884540547
20230974,10001,6.882243825426286,1.0828892327632031
20230975,6002,6.915699879191147,1.3425333644833823
20230975,12001,6.5874577008072,1.0410113285143607
20230976,2002,6.441665260794416,1.1216528549938056
20230976,9002,6.597252900464144,1.183634674106773
20230977,3001,6.507589609259185,1.01410430344272
20230977,5002,6.621052210606266,1.1304398573174808
20230978,7002,6.539221933845463,1.208141808155017
20230978,11001,6.702714654603138,1.210324937747879
20230979,1001,6.64978801526711,1.031497650621042
20230979,12001,6.527033321294449,1.031570800205404
20230986,1001,6.463087434640307,1.1365374753713282
20230986,12001,6.491866455261489,1.0023406202851106
20230987,3001,6.876701352673802,1.1072939082582258
20230987,6002,6.695236121053322,1.1764523289560345
20230997,3001,6.107949795966275,0.9556045862190592
20230997,10001,6.586211609866659,1.0922299967922489
20230998,2002,6.86135728236458,1.3168169084412282
20230998,6002,6.868766391445113,1.3061209646968814
20230999,7002,6.407976321417061,1.1441784412150324
20230999,12001,6.56801792753432,1.0497397074429176
20231004,5002,6.746562891980978,0.9828481571984449
20231004,12001,6.469745445046867,0.9157058149158356
20231006,5002,6.983926272679726,1.059392545148404
20231006,12001,6.529869263134314,1.0486507567469259
20231007,1001,6.487811722958653,1.079059533748057
20231007,7002,6.174053114509189,1.0544839162193793
20231012,2002,6.316264525081589,1.011566894179028
20231012,10001,6.780119663105445,1.0887665432019984
20231013,3001,6.468964269914073,0.977173602919818
20231013,6002,6.950477002015523,1.3274192404304457
20231014,6002,6.6894608026735725,1.1994954563682239
20231014,11001,6.806540460985536,1.1766117869356796
20231015,2002,6.3140309018264125,1.0529792642193065
20231015,3001,6.389689260337743,0.9654168951830203
20231016,2002,6.310385321677788,1.00140369908394
20231016,6002,6.719248040258956,1.1891834880101735
20231017,9002,6.37831927206346,1.0710538194182182
20231017,10001,6.809090930133232,1.1090258320468553
20231018,5002,6.606998184385326,1.132690260312123
20231018,11001,6.397357244963768,1.1469876064656745
20231019,5002,6.7441255450847795,1.1366805877178556
20231019,6002,6.693699324506237,1.267955222489659
20231020,1001,6.5170610069270065,0.9667062016579614
20231020,9002,6.373931959910006,1.1147850423433407
20231021,3001,6.1100991782493415,0.9273599442196341
20231021,7002,6.520646181724733,1.2028505750981728
20231022,5002,6.738324632667259,1.1483140962064093
20231022,6002,6.365076146404737,1.1639212285371703
20231023,1001,6.441247175592096,0.9594485565785431
20231023,11001,6.535378131840148,1.1516978805236735
20231024,3001,6.203254598851862,0.9589368119162633
20231024,7002,6.480524474117076,1.2770996810262913
20231025,6002,6.652198686326564,1.284404977161679
20231025,9002,6.526246673294814,1.1968006831267588
20231026,2002,6.277944513664756,0.994802223063018
20231026,11001,6.8060113241423545,1.1825413777102944
20231027,3001,6.142423663363362,0.9708687556580962
20231027,7002,6.557947140369324,1.2376161811015511
20231028,6002,6.62957889370483,1.236645082816788
20231028,9002,6.225604882139133,1.0043814860375662
20231029,2002,6.267358510123276,0.9894959110718365
20231029,11001,6.550476971367968,1.163504701685921
20240001,5002,7.0464567892389285,1.0687204197284954
20240001,7002,6.320614829678521,1.0418476374132615
20240002,3001,6.256925687995683,0.9830166757160307
20240002,9002,6.620408872519144,1.1634036549858935
20240003,1001,6.435213436777145,1.10483430782191
20240003,12001,6.616002536523602,1.0605633839454085
20240004,2002,6.772432617853439,1.1050459554455396
20240004,10001,6.607038174544058,1.131899425425126
20240005,6002,6.651107851639194,1.2265616701248014
20240005,11001,6.711493791990767,1.137483192016936
20240006,5002,7.046232804016157,1.0613046282340701
20240006,7002,6.351986127994056,1.121185864123992
20240007,3001,6.491941922172308,1.0193501459656644
20240007,9002,6.459474978236542,1.1540239133515553
20240008,1001,6.473252487540829,1.1078510363479646
20240008,12001,6.78159764522831,1.1584021295539817
20240010,6002,6.8160951981384175,1.2734681725064707
20240010,11001,6.733880235186125,1.1472545564410321
20240011,1001,6.417999229388432,0.9690410236627739
20240011,5002,7.03838323634762,1.0574354530204597
20240012,7002,6.900700081312364,1.3345480525061648
20240012,9002,6.534697756167784,1.1610490651730114
20240013,6002,6.616926652844441,1.2348601390202898
20240013,12001,6.794862976342806,1.1298015355762374
20240014,2002,6.952497207443877,1.1499776331465483
20240014,3001,6.382262292770944,1.0785725911925317
20240015,10001,6.561543601101958,1.1091959054744691
20240015,11001,6.714197191535261,1.1493204195699143
20240016,1001,6.541644569024046,1.0257569210930422
20240016,5002,7.047858242294879,1.0637053200958688
20240017,7002,6.8218158325494995,1.2985441342695845
20240017,9002,6.602787878679313,1.223632826120717
20240018,6002,6.770130226083116,1.2657667912263182
20240018,12001,6.958837307910852,1.1302739446865164
20240019,2002,6.783787760830441,1.118443867326482
20240019,3001,6.568253824642467,1.0400260191705282
20240020,10001,6.5610918632166975,1.167301219860118
20240020,11001,6.72099036353033,1.124324199034508
20240021,1001,6.413622987027425,1.0966989067352213
20240021,5002,7.04132955544831,1.076156984328619
20240022,7002,6.792562582953885,1.284267916861836
20240022,9002,6.421290662255493,1.180854176108097
20240023,6002,6.598269263762503,1.2305063596808266
20240023,12001,7.057066334210773,1.2245504564451528
20240026,2002,7.049884947753473,1.16279274937686
20240026,6002,6.66844519092535,1.2721392841172734
20240027,5002,7.0750552705684004,1.0656515432361477
20240027,10001,6.6087960963912575,1.1173550818859612
20240028,7002,6.589170607838458,1.243168718406666
20240028,12001,7.087715793128298,1.197834590035179
20240029,1001,6.234209318131105,1.0469706014818283
20240029,9002,6.428018997063576,1.1501752343388096
20240030,3001,6.522632634606899,1.0287298835516339
20240030,11001,6.89482856411066,1.2538483622514922
20240031,2002,7.055020337992807,1.1661531140495973
20240031,6002,6.418262432638044,1.1778051930780264
20240032,5002,7.05816203867637,1.0584969775084423
20240032,10001,6.592335370657713,1.0751526451489426
20240033,7002,6.574556646311545,1.244115015517728
20240033,12001,7.009979086475967,1.1521931618277659
20240034,1001,6.224311508776374,1.0928041350626032
20240034,9002,6.365514745767738,1.1818370431230114
20240035,3001,6.636306650787037,1.0634710513034618
20240035,11001,6.849848613289986,1.2447319123384792
20240036,2002,6.758117874549678,1.1216159730162294
20240036,6002,6.233021443894552,1.0653024719252153
20240037,5002,7.120128421086023,1.1457582381223175
20240037,10001,6.603026421621242,1.072469155173172
20240038,7002,7.076832334925347,1.347740874057841
20240038,12001,6.92661406563616,1.1199389357058172
20240039,1001,6.3320281019364355,0.9920257785021658
20240039,9002,6.5000599221592745,1.1615044322282144
20240040,3001,6.332971749507764,1.0727794057803977
20240040,11001,6.874132878417176,1.2343179127413055
20240041,5002,7.112869181042571,1.143744513215385
20240041,11001,6.855320535651583,1.2161413967819106
