game_id,home_team,away_team,home_vs_team_winrate,home_park_winrate,away_vs_team_winrate,away_park_winrate,vs_team_winrate_diff,park_winrate_diff
20230597,1001,10001,0.4411764705882353,0.4636363636363636,0.5,0.6818181818181818,-0.05882352941176472,-0.21818181818181814
20230598,2002,7002,0.4411764705882353,0.5,0.5,0.4090909090909091,-0.05882352941176472,0.09090909090909088
20230599,3001,12001,0.3235294117647059,0.5545454545454546,0.6764705882352942,0.6818181818181818,-0.35294117647058826,-0.1272727272727272
20230600,11001,5002,0.46875,0.49038461538461536,0.53125,0.65,-0.0625,-0.15961538461538466
20230601,6002,9002,0.39285714285714285,0.46825396825396826,0.6071428571428571,0.6071428571428571,-0.21428571428571425,-0.13888888888888884
20230602,1001,10001,0.4166666666666667,0.45535714285714285,0.5277777777777778,0.7083333333333334,-0.1111111111111111,-0.2529761904761905
20230603,2002,7002,0.4722222222222222,0.5092592592592593,0.4722222222222222,0.375,0.0,0.1342592592592593
20230604,3001,12001,0.3055555555555556,0.5446428571428571,0.6944444444444444,0.7083333333333334,-0.38888888888888884,-0.16369047619047628
20230605,11001,5002,0.5,0.5,0.5,0.5909090909090909,0.0,-0.09090909090909094
20230606,6002,9002,0.36666666666666664,0.4609375,0.6333333333333333,0.6333333333333333,-0.26666666666666666,-0.1723958333333333
20230607,1001,10001,0.4473684210526316,0.4649122807017544,0.5,0.6538461538461539,-0.05263157894736842,-0.18893387314439947
20230608,2002,7002,0.5,0.5181818181818182,0.4473684210526316,0.34615384615384615,0.05263157894736842,0.17202797202797204
20230609,3001,12001,0.2894736842105263,0.5350877192982456,0.7105263157894737,0.7307692307692307,-0.42105263157894735,-0.19568151147098511
20230610,11001,5002,0.5277777777777778,0.5092592592592593,0.4722222222222222,0.5416666666666666,0.05555555555555558,-0.03240740740740733
20230617,9002,10001,0.7352941176470589,0.5258620689655172,0.2647058823529412,0.3181818181818182,0.4705882352941177,0.20768025078369906
20230621,5002,6002,0.7,0.6532258064516129,0.3,0.45384615384615384,0.39999999999999997,0.19937965260545903
20230622,9002,10001,0.75,0.5338983050847458,0.25,0.2916666666666667,0.5,0.2422316384180791
20230623,12001,1001,0.5,0.5508474576271186,0.5,0.5909090909090909,0.0,-0.04006163328197232
20230624,7002,3001,0.43333333333333335,0.425,0.5666666666666667,0.55,-0.1333333333333333,-0.12500000000000006
20230625,2002,11001,0.4642857142857143,0.5267857142857143,0.4642857142857143,0.4090909090909091,0.0,0.11769480519480519
20230626,5002,7002,0.5,0.6587301587301587,0.43333333333333335,0.36666666666666664,0.06666666666666665,0.2920634920634921
20230627,10001,12001,0.5,0.4453125,0.5,0.5,0.0,-0.0546875
20230628,9002,2002,0.5666666666666667,0.525,0.43333333333333335,0.6111111111111112,0.1333333333333333,-0.08611111111111114
20230629,1001,11001,0.5666666666666667,0.47413793103448276,0.43333333333333335,0.55,0.1333333333333333,-0.07586206896551728
20230631,5002,7002,0.53125,0.6640625,0.40625,0.34375,0.125,0.3203125
20230632,10001,12001,0.5277777777777778,0.45384615384615384,0.4722222222222222,0.4583333333333333,0.05555555555555558,-0.004487179487179471
20230633,9002,2002,0.53125,0.5163934426229508,0.46875,0.65,0.0625,-0.13360655737704918
20230634,1001,11001,0.53125,0.4661016949152542,0.46875,0.5909090909090909,0.0625,-0.12480739599383672
20230636,5002,7002,0.5,0.6538461538461539,0.4411764705882353,0.38235294117647056,0.05882352941176472,0.2714932126696833
20230637,10001,12001,0.5526315789473685,0.4621212121212121,0.4473684210526316,0.4230769230769231,0.10526315789473689,0.03904428904428903
20230638,9002,2002,0.5,0.5080645161290323,0.5,0.6818181818181818,0.0,-0.17375366568914952
20230639,1001,11001,0.5,0.4583333333333333,0.5,0.625,0.0,-0.16666666666666669
20230640,3001,6002,0.53125,0.5258620689655172,0.46875,0.4375,0.0625,0.08836206896551724
20230987,3001,6002,0.5,0.5169491525423728,0.5,0.5,0.0,0.016949152542372836
20230642,12001,5002,0.5,0.5583333333333333,0.5,0.45,0.0,0.10833333333333334
20230643,7002,9002,0.34375,0.4180327868852459,0.59375,0.65,-0.25,-0.2319672131147541
20230644,3001,1001,0.5,0.4375,0.5,0.5,0.0,-0.0625
20230645,11001,10001,0.6176470588235294,0.5181818181818182,0.38235294117647056,0.22727272727272727,0.23529411764705888,0.2909090909090909
20230646,6002,2002,0.6333333333333333,0.44696969696969696,0.36666666666666664,0.5,0.26666666666666666,-0.05303030303030304
20230647,12001,5002,0.46875,0.5491803278688525,0.53125,0.5,-0.0625,0.049180327868852514
20230648,7002,9002,0.3235294117647059,0.4112903225806452,0.6176470588235294,0.6818181818181818,-0.29411764705882354,-0.2705278592375366
20230649,3001,1001,0.5357142857142857,0.5,0.4642857142857143,0.4166666666666667,0.0714285714285714,0.08333333333333331
20230650,11001,10001,0.6388888888888888,0.5267857142857143,0.3611111111111111,0.20833333333333334,0.27777777777777773,0.31845238095238093
20230651,6002,2002,0.59375,0.44029850746268656,0.40625,0.5277777777777778,0.1875,-0.08747927031509123
20230652,12001,5002,0.5,0.5564516129032258,0.5,0.4583333333333333,0.0,0.09811827956989244
20230653,7002,9002,0.3611111111111111,0.42063492063492064,0.5833333333333334,0.625,-0.22222222222222227,-0.20436507936507936
20230654,3001,1001,0.5,0.45,0.5,0.5,0.0,-0.04999999999999999
20230655,11001,10001,0.6578947368421053,0.5350877192982456,0.34210526315789475,0.19230769230769232,0.31578947368421056,0.3427800269905533
20230656,6002,1001,0.5666666666666667,0.4485294117647059,0.43333333333333335,0.28125,0.1333333333333333,0.1672794117647059
20230657,10001,7002,0.53125,0.4701492537313433,0.40625,0.45,0.125,0.020149253731343297
20230658,12001,9002,0.6176470588235294,0.5476190476190477,0.38235294117647056,0.3181818181818182,0.23529411764705888,0.2294372294372295
20230659,2002,5002,0.5,0.5350877192982456,0.5,0.6111111111111112,0.0,-0.07602339181286555
20230660,11001,3001,0.46875,0.5431034482758621,0.53125,0.55,-0.0625,-0.006896551724137945
20230661,6002,1001,0.59375,0.45652173913043476,0.40625,0.2647058823529412,0.1875,0.19181585677749358
20230662,10001,7002,0.5,0.4632352941176471,0.4411764705882353,0.5,0.05882352941176472,-0.03676470588235292
20230663,12001,9002,0.6388888888888888,0.5546875,0.3611111111111111,0.2916666666666667,0.27777777777777773,0.2630208333333333
20230664,2002,5002,0.46875,0.5258620689655172,0.53125,0.65,-0.0625,-0.12413793103448278
20230665,11001,3001,0.5,0.5508474576271186,0.5,0.5,0.0,0.05084745762711862
20230863,6002,1001,0.6176470588235294,0.4642857142857143,0.38235294117647056,0.25,0.23529411764705888,0.2142857142857143
20230864,10001,7002,0.4722222222222222,0.45652173913043476,0.4722222222222222,0.5416666666666666,0.0,-0.08514492753623187
20230865,2002,5002,0.5,0.5338983050847458,0.5,0.5909090909090909,0.0,-0.057010785824345156
20230866,11001,3001,0.5277777777777778,0.5583333333333333,0.4722222222222222,0.4583333333333333,0.05555555555555558,0.10000000000000003
20230666,6002,1001,0.5833333333333334,0.45774647887323944,0.4166666666666667,0.2894736842105263,0.16666666666666669,0.1682727946627131
20230667,10001,7002,0.4473684210526316,0.45,0.5,0.5769230769230769,-0.05263157894736842,-0.12692307692307686
20230668,12001,9002,0.6052631578947368,0.5461538461538461,0.34210526315789475,0.2692307692307692,0.2631578947368421,0.2769230769230769
20230669,2002,5002,0.5277777777777778,0.5416666666666666,0.4722222222222222,0.5416666666666666,0.05555555555555558,0.0
20230670,11001,3001,0.5,0.5491803278688525,0.5,0.5,0.0,0.049180327868852514
20230867,6002,7002,0.575,0.4652777777777778,0.425,0.4166666666666667,0.14999999999999997,0.048611111111111105
20230868,9002,12001,0.375,0.5,0.575,0.5,-0.19999999999999996,0.0
20230869,1001,2002,0.3611111111111111,0.4672131147540984,0.6388888888888888,0.55,-0.27777777777777773,-0.08278688524590166
20230870,3001,11001,0.475,0.525,0.525,0.5,-0.050000000000000044,0.025000000000000022
20230872,2002,3001,0.5,0.5491803278688525,0.5,0.35,0.0,0.19918032786885254
20230873,11001,12001,0.425,0.5564516129032258,0.575,0.5909090909090909,-0.14999999999999997,-0.03445747800586518
20230874,6002,9002,0.34375,0.4726027397260274,0.65625,0.65625,-0.3125,-0.1836472602739726
20230875,1001,12001,0.4722222222222222,0.47580645161290325,0.5277777777777778,0.5909090909090909,-0.05555555555555558,-0.11510263929618769
20230878,7002,5002,0.4722222222222222,0.4296875,0.4722222222222222,0.5,0.0,-0.0703125
20230879,2002,6002,0.38235294117647056,0.5403225806451613,0.6176470588235294,0.6111111111111112,-0.23529411764705888,-0.0707885304659499
20230880,3001,10001,0.5,0.5163934426229508,0.5,0.45,0.0,0.06639344262295083
20230881,11001,1001,0.4722222222222222,0.5476190476190477,0.5277777777777778,0.65,-0.05555555555555558,-0.10238095238095235
20230882,5002,9002,0.6176470588235294,0.6439393939393939,0.38235294117647056,0.6176470588235294,0.23529411764705888,0.026292335115864485
20230887,5002,9002,0.6388888888888888,0.6492537313432836,0.3611111111111111,0.5833333333333334,0.27777777777777773,0.0659203980099502
20230888,7002,12001,0.46875,0.4230769230769231,0.46875,0.4090909090909091,0.0,0.013986013986013957
20230889,1001,3001,0.46875,0.48412698412698413,0.53125,0.4090909090909091,-0.0625,0.07503607503607501
20230890,2002,6002,0.3611111111111111,0.5317460317460317,0.6388888888888888,0.65,-0.27777777777777773,-0.11825396825396828
20230891,5002,9002,0.6578947368421053,0.6544117647058824,0.34210526315789475,0.5526315789473685,0.31578947368421056,0.10178018575851389
20230892,7002,12001,0.4411764705882353,0.4166666666666667,0.5,0.4583333333333333,-0.05882352941176472,-0.04166666666666663
20230998,2002,6002,0.34210526315789475,0.5234375,0.6578947368421053,0.6818181818181818,-0.31578947368421056,-0.15838068181818177
20230999,7002,12001,0.4166666666666667,0.41044776119402987,0.5277777777777778,0.5,-0.1111111111111111,-0.08955223880597013
20230893,6002,11001,0.5,0.4797297297297297,0.5,0.5277777777777778,0.0,-0.048048048048048075
20230894,7002,9002,0.39473684210526316,0.41911764705882354,0.5526315789473685,0.5769230769230769,-0.1578947368421053,-0.15780542986425333
20230895,2002,5002,0.5526315789473685,0.5153846153846153,0.4473684210526316,0.5,0.10526315789473689,0.01538461538461533
20230979,12001,1001,0.5,0.5378787878787878,0.5,0.5416666666666666,0.0,-0.0037878787878787845
20230997,3001,10001,0.525,0.5241935483870968,0.475,0.4090909090909091,0.050000000000000044,0.11510263929618764
20230901,10001,11001,0.325,0.44366197183098594,0.675,0.4090909090909091,-0.35000000000000003,0.03457106274007682
20230902,9002,5002,0.325,0.4921875,0.675,0.6538461538461539,-0.35000000000000003,-0.16165865384615385
20230903,12001,3001,0.725,0.5447761194029851,0.275,0.4090909090909091,0.44999999999999996,0.13568521031207598
20230904,7002,2002,0.425,0.41304347826086957,0.525,0.4090909090909091,-0.10000000000000003,0.0039525691699604515
20230905,1001,6002,0.39473684210526316,0.4765625,0.6052631578947368,0.35714285714285715,-0.21052631578947367,0.11941964285714285
20230906,5002,11001,0.4473684210526316,0.6594202898550725,0.5526315789473685,0.5526315789473685,-0.10526315789473689,0.10678871090770403
20230907,9002,3001,0.5277777777777778,0.4846153846153846,0.4722222222222222,0.3888888888888889,0.05555555555555558,0.09572649572649572
20230908,7002,10001,0.525,0.42142857142857143,0.425,0.5,0.10000000000000003,-0.07857142857142857
20230909,1001,6002,0.375,0.46923076923076923,0.625,0.4375,-0.25,0.03173076923076923
20230910,2002,12001,0.6785714285714286,0.5075757575757576,0.32142857142857145,0.3888888888888889,0.35714285714285715,0.11868686868686867
20230911,5002,7002,0.5,0.65,0.4473684210526316,0.39473684210526316,0.05263157894736842,0.25526315789473686
20230912,9002,3001,0.5,0.4772727272727273,0.5,0.45,0.0,0.027272727272727282
20230913,2002,12001,0.7,0.5149253731343284,0.3,0.35,0.39999999999999997,0.16492537313432842
20230914,11001,6002,0.5277777777777778,0.5546875,0.4722222222222222,0.45,0.05555555555555558,0.10468749999999999
20230915,5002,7002,0.525,0.6549295774647887,0.425,0.375,0.10000000000000003,0.27992957746478875
20230916,9002,3001,0.525,0.48507462686567165,0.475,0.4090909090909091,0.050000000000000044,0.07598371777476254
20230917,2002,12001,0.65625,0.5073529411764706,0.34375,0.4090909090909091,0.3125,0.09826203208556145
20230918,11001,6002,0.5,0.5461538461538461,0.5,0.5,0.0,0.0461538461538461
20230922,11001,2002,0.43333333333333335,0.553030303030303,0.5,0.4375,-0.06666666666666665,0.11553030303030298
20230923,9002,6002,0.6176470588235294,0.47794117647058826,0.38235294117647056,0.5,0.23529411764705888,-0.022058823529411742
20230924,11001,2002,0.40625,0.5447761194029851,0.53125,0.5,-0.125,0.04477611940298509
20230925,5002,12001,0.5277777777777778,0.6597222222222222,0.4722222222222222,0.5,0.05555555555555558,0.1597222222222222
20230926,9002,6002,0.5833333333333334,0.47101449275362317,0.3611111111111111,0.45,0.22222222222222227,0.02101449275362316
20230927,7002,1001,0.5,0.4154929577464789,0.5,0.5416666666666666,0.0,-0.12617370892018775
20230928,11001,2002,0.4411764705882353,0.5514705882352942,0.5,0.45,-0.05882352941176472,0.10147058823529415
20231006,5002,12001,0.5526315789473685,0.6643835616438356,0.4473684210526316,0.475,0.10526315789473689,0.18938356164383563
20231007,7002,1001,0.5277777777777778,0.4236111111111111,0.4722222222222222,0.5,0.05555555555555558,-0.0763888888888889
20230929,5002,1001,0.625,0.668918918918919,0.375,0.275,0.25,0.39391891891891895
20230930,10001,9002,0.2894736842105263,0.4513888888888889,0.7105263157894737,0.6818181818181818,-0.42105263157894735,-0.23042929292929287
20230931,3001,7002,0.59375,0.5158730158730159,0.40625,0.45,0.1875,0.06587301587301592
20230932,11001,2002,0.4166666666666667,0.5434782608695652,0.5277777777777778,0.5,-0.1111111111111111,0.04347826086956519
20230933,6002,5002,0.28125,0.47333333333333333,0.71875,0.66,-0.4375,-0.1866666666666667
20230934,10001,2002,0.6052631578947368,0.4589041095890411,0.39473684210526316,0.3181818181818182,0.21052631578947367,0.14072229140722292
20230935,3001,7002,0.6176470588235294,0.5234375,0.38235294117647056,0.4090909090909091,0.23529411764705888,0.11434659090909088
20230936,6002,5002,0.3235294117647059,0.48026315789473684,0.6764705882352942,0.6513157894736842,-0.35294117647058826,-0.17105263157894735
20230937,9002,2002,0.4722222222222222,0.4785714285714286,0.5277777777777778,0.7083333333333334,-0.05555555555555558,-0.22976190476190478
20230938,1001,11001,0.5,0.4621212121212121,0.5,0.5769230769230769,0.0,-0.11480186480186477
20230939,6002,5002,0.3611111111111111,0.487012987012987,0.6388888888888888,0.6428571428571429,-0.27777777777777773,-0.1558441558441559
20230940,9002,2002,0.5,0.4859154929577465,0.5,0.6538461538461539,0.0,-0.16793066088840736
20230941,12001,10001,0.425,0.5514705882352942,0.575,0.5,-0.14999999999999997,0.05147058823529416
20230942,7002,11001,0.38235294117647056,0.4178082191780822,0.5588235294117647,0.75,-0.17647058823529416,-0.3321917808219178
20230943,3001,1001,0.5588235294117647,0.5307692307692308,0.4411764705882353,0.35714285714285715,0.11764705882352944,0.17362637362637362
20230944,3001,1001,0.5833333333333334,0.5378787878787878,0.4166666666666667,0.3125,0.16666666666666669,0.22537878787878785
20230945,6002,10001,0.7105263157894737,0.4807692307692308,0.2894736842105263,0.23684210526315788,0.42105263157894735,0.2439271255060729
20230946,7002,11001,0.4166666666666667,0.42567567567567566,0.5277777777777778,0.6818181818181818,-0.1111111111111111,-0.2561425061425061
20230947,3001,1001,0.5526315789473685,0.5298507462686567,0.4473684210526316,0.3888888888888889,0.10526315789473689,0.1409618573797678
20231004,12001,5002,0.425,0.5579710144927537,0.575,0.5,-0.14999999999999997,0.05797101449275366
20230948,6002,10001,0.725,0.4873417721518987,0.275,0.225,0.44999999999999996,0.2623417721518987
20230949,9002,11001,0.40625,0.4930555555555556,0.59375,0.5,-0.1875,-0.00694444444444442
20230950,12001,2002,0.38235294117647056,0.55,0.6176470588235294,0.65,-0.23529411764705888,-0.09999999999999998
20230951,3001,1001,0.525,0.5220588235294118,0.475,0.45,0.050000000000000044,0.07205882352941179
20230952,12001,2002,0.3611111111111111,0.5422535211267606,0.6388888888888888,0.6818181818181818,-0.27777777777777773,-0.13956466069142115
20230953,3001,5002,0.4411764705882353,0.5289855072463768,0.5588235294117647,0.45,-0.11764705882352944,0.07898550724637682
20230954,9002,11001,0.4411764705882353,0.5,0.5588235294117647,0.4583333333333333,-0.11764705882352944,0.041666666666666685
20230955,12001,2002,0.34210526315789475,0.5347222222222222,0.6578947368421053,0.7083333333333334,-0.31578947368421056,-0.17361111111111116
20230956,1001,7002,0.5,0.4701492537313433,0.5,0.55,0.0,-0.07985074626865674
20230957,3001,5002,0.4166666666666667,0.5214285714285715,0.5833333333333334,0.5,-0.16666666666666669,0.021428571428571463
20230958,9002,11001,0.4722222222222222,0.5067567567567568,0.5277777777777778,0.4230769230769231,-0.05555555555555558,0.08367983367983373
20230959,12001,2002,0.375,0.541095890410959,0.625,0.6538461538461539,-0.25,-0.1127502634351949
20230960,1001,7002,0.475,0.4632352941176471,0.525,0.5909090909090909,-0.050000000000000044,-0.12767379679144386
20230961,5002,2002,0.475,0.6474358974358975,0.525,0.5,-0.050000000000000044,0.14743589743589747
20230962,9002,7002,0.575,0.5133333333333333,0.375,0.4090909090909091,0.19999999999999996,0.10424242424242419
20230986,12001,1001,0.525,0.5472972972972973,0.475,0.5,0.050000000000000044,0.04729729729729726
20230963,6002,3001,0.4722222222222222,0.48125,0.5277777777777778,0.4411764705882353,-0.05555555555555558,0.04007352941176473
20230964,10001,5002,0.275,0.4527027027027027,0.675,0.5,-0.4,-0.047297297297297314
20230965,12001,7002,0.5,0.54,0.4473684210526316,0.35,0.05263157894736842,0.19000000000000006
20230966,11001,9002,0.5,0.55,0.5,0.35,0.0,0.20000000000000007
20230967,6002,3001,0.4473684210526316,0.47530864197530864,0.5526315789473685,0.4722222222222222,-0.10526315789473689,0.0030864197530864335
20230968,12001,7002,0.525,0.5460526315789473,0.425,0.3181818181818182,0.10000000000000003,0.22787081339712917
20230969,2002,1001,0.6052631578947368,0.5,0.39473684210526316,0.35,0.21052631578947367,0.15000000000000002
20230970,11001,9002,0.525,0.5563380281690141,0.475,0.3181818181818182,0.050000000000000044,0.23815620998719594
20230971,2002,1001,0.625,0.5071428571428571,0.375,0.3181818181818182,0.25,0.18896103896103894
20230972,5002,3001,0.6052631578947368,0.6392405063291139,0.39473684210526316,0.4473684210526316,0.21052631578947367,0.1918720852764823
20230973,11001,7002,0.5,0.5486111111111112,0.4473684210526316,0.5416666666666666,0.05263157894736842,0.006944444444444531
20230974,10001,1001,0.475,0.46,0.475,0.5909090909090909,0.0,-0.13090909090909092
20230975,12001,6002,0.575,0.551948051948052,0.375,0.4090909090909091,0.19999999999999996,0.14285714285714285
20230976,2002,9002,0.475,0.5140845070422535,0.525,0.6818181818181818,-0.050000000000000044,-0.16773367477592827
20230977,5002,3001,0.575,0.63125,0.425,0.475,0.14999999999999997,0.15625
20230978,11001,7002,0.525,0.5547945205479452,0.425,0.5,0.10000000000000003,0.0547945205479452
20231012,2002,10001,0.425,0.5069444444444444,0.575,0.5,-0.14999999999999997,0.00694444444444442
20231013,3001,6002,0.525,0.5140845070422535,0.475,0.45,0.050000000000000044,0.06408450704225349
20231014,6002,11001,0.475,0.4817073170731707,0.525,0.575,-0.050000000000000044,-0.09329268292682924
20231015,2002,3001,0.475,0.5136986301369864,0.525,0.4090909090909091,-0.050000000000000044,0.10460772104607724
20231016,6002,2002,0.675,0.4879518072289157,0.325,0.525,0.35000000000000003,-0.03704819277108434
20231017,9002,10001,0.675,0.5197368421052632,0.325,0.34615384615384615,0.35000000000000003,0.17358299595141702
20231018,11001,5002,0.575,0.5608108108108109,0.425,0.5,0.14999999999999997,0.060810810810810856
20231019,5002,6002,0.6578947368421053,0.6358024691358025,0.34210526315789475,0.49404761904761907,0.31578947368421056,0.14175485008818345
20231020,1001,9002,0.425,0.47101449275362317,0.575,0.5,-0.14999999999999997,-0.02898550724637683
20231021,7002,3001,0.3611111111111111,0.43333333333333335,0.6388888888888888,0.5909090909090909,-0.27777777777777773,-0.1575757575757576
20231022,5002,6002,0.625,0.6280487804878049,0.375,0.5,0.25,0.12804878048780488
20231023,11001,1001,0.475,0.5666666666666667,0.525,0.5909090909090909,-0.050000000000000044,-0.024242424242424288
20231024,7002,3001,0.39473684210526316,0.4407894736842105,0.6052631578947368,0.5416666666666666,-0.21052631578947367,-0.10087719298245612
20231025,6002,9002,0.34210526315789475,0.4941860465116279,0.6052631578947368,0.525,-0.2631578947368421,-0.030813953488372126
20231026,2002,11001,0.5,0.5202702702702703,0.4473684210526316,0.375,0.05263157894736842,0.14527027027027029
20231027,7002,3001,0.425,0.44805194805194803,0.575,0.5,-0.14999999999999997,-0.051948051948051965
20231028,9002,6002,0.625,0.525974025974026,0.325,0.4090909090909091,0.3,0.11688311688311687
20231029,2002,11001,0.525,0.5266666666666666,0.425,0.34615384615384615,0.10000000000000003,0.18051282051282047
20240001,5002,7002,0.5476190476190477,0.6325301204819277,0.40476190476190477,0.35714285714285715,0.1428571428571429,0.27538726333907054
20240002,9002,3001,0.5,0.532051282051282,0.5,0.4583333333333333,0.0,0.07371794871794873
20240003,12001,1001,0.5,0.5576923076923077,0.5,0.5357142857142857,0.0,0.02197802197802201
20240004,2002,10001,0.4523809523809524,0.5328947368421053,0.5476190476190477,0.4642857142857143,-0.09523809523809529,0.06860902255639101
20240005,11001,6002,0.5,0.5723684210526315,0.5,0.4583333333333333,0.0,0.11403508771929821
20240006,5002,7002,0.5681818181818182,0.6369047619047619,0.38636363636363635,0.3409090909090909,0.18181818181818188,0.295995670995671
20240007,9002,3001,0.5227272727272727,0.5379746835443038,0.4772727272727273,0.4230769230769231,0.045454545454545414,0.1148977604673807
20240008,12001,1001,0.4772727272727273,0.5506329113924051,0.5227272727272727,0.5666666666666667,-0.045454545454545414,-0.01603375527426154
20240010,11001,6002,0.5227272727272727,0.577922077922078,0.4772727272727273,0.4230769230769231,0.045454545454545414,0.15484515484515488
20240011,5002,1001,0.5952380952380952,0.6294117647058823,0.40476190476190477,0.30952380952380953,0.19047619047619047,0.3198879551820728
20240012,9002,7002,0.5952380952380952,0.54375,0.35714285714285715,0.375,0.23809523809523808,0.16874999999999996
20240013,12001,6002,0.5952380952380952,0.54375,0.35714285714285715,0.375,0.23809523809523808,0.16874999999999996
20240014,2002,3001,0.5,0.538961038961039,0.5,0.375,0.0,0.16396103896103897
20240015,11001,10001,0.6428571428571429,0.5705128205128205,0.35714285714285715,0.17857142857142858,0.28571428571428575,0.3919413919413919
20240016,5002,1001,0.6136363636363636,0.6337209302325582,0.38636363636363635,0.29545454545454547,0.2272727272727273,0.3382663847780127
20240017,9002,7002,0.5681818181818182,0.5370370370370371,0.38636363636363635,0.4230769230769231,0.18181818181818188,0.11396011396011402
20240018,12001,6002,0.5681818181818182,0.5370370370370371,0.38636363636363635,0.4230769230769231,0.18181818181818188,0.11396011396011402
20240019,2002,3001,0.5227272727272727,0.5448717948717948,0.4772727272727273,0.34615384615384615,0.045454545454545414,0.19871794871794868
20240020,11001,10001,0.6590909090909091,0.5759493670886076,0.3409090909090909,0.16666666666666666,0.3181818181818182,0.4092827004219409
20240021,5002,1001,0.5869565217391305,0.6264367816091954,0.3695652173913043,0.2826086956521739,0.21739130434782616,0.34382808595702147
20240022,9002,7002,0.5434782608695652,0.5304878048780488,0.41304347826086957,0.4642857142857143,0.13043478260869562,0.0662020905923345
20240023,12001,6002,0.5434782608695652,0.5304878048780488,0.41304347826086957,0.4642857142857143,0.13043478260869562,0.0662020905923345
20240026,6002,2002,0.6904761904761905,0.4885057471264368,0.30952380952380953,0.5,0.38095238095238093,-0.011494252873563204
20240027,10001,5002,0.30952380952380953,0.46710526315789475,0.6428571428571429,0.4583333333333333,-0.33333333333333337,0.00877192982456143
20240028,7002,12001,0.40476190476190477,0.4423076923076923,0.5476190476190477,0.4642857142857143,-0.1428571428571429,-0.02197802197802201
20240029,1001,9002,0.4523809523809524,0.4785714285714286,0.5476190476190477,0.4583333333333333,-0.09523809523809529,0.020238095238095277
20240030,3001,11001,0.4523809523809524,0.5208333333333334,0.5476190476190477,0.5416666666666666,-0.09523809523809529,-0.02083333333333326
20240031,6002,2002,0.6590909090909091,0.48295454545454547,0.3409090909090909,0.5227272727272727,0.3181818181818182,-0.03977272727272724
20240032,10001,5002,0.29545454545454547,0.461038961038961,0.6590909090909091,0.5,-0.3636363636363636,-0.038961038961038974
20240033,7002,12001,0.4318181818181818,0.44936708860759494,0.5227272727272727,0.43333333333333335,-0.09090909090909088,0.016033755274261596
20240034,1001,9002,0.4318181818181818,0.47183098591549294,0.5681818181818182,0.5,-0.1363636363636364,-0.02816901408450706
20240035,3001,11001,0.4772727272727273,0.5273972602739726,0.5227272727272727,0.5,-0.045454545454545414,0.0273972602739726
20240036,6002,2002,0.6739130434782609,0.4887640449438202,0.32608695652173914,0.5,0.34782608695652173,-0.011235955056179803
20240037,10001,5002,0.32608695652173914,0.46794871794871795,0.6304347826086957,0.4642857142857143,-0.30434782608695654,0.00366300366300365
20240038,7002,12001,0.45652173913043476,0.45625,0.5,0.40625,-0.043478260869565244,0.04999999999999999
20240039,1001,9002,0.41304347826086957,0.4652777777777778,0.5869565217391305,0.5357142857142857,-0.17391304347826092,-0.07043650793650791
20240040,3001,11001,0.45652173913043476,0.5202702702702703,0.5434782608695652,0.5357142857142857,-0.08695652173913043,-0.015444015444015413
20240041,5002,11001,0.40476190476190477,0.6306818181818182,0.5952380952380952,0.5476190476190477,-0.19047619047619047,0.08306277056277056
20240042,9002,6002,0.6428571428571429,0.5240963855421686,0.30952380952380953,0.375,0.33333333333333337,0.14909638554216864
20240043,12001,2002,0.40476190476190477,0.536144578313253,0.5952380952380952,0.6071428571428571,-0.19047619047619047,-0.07099827882960408
20240044,7002,3001,0.40476190476190477,0.46296296296296297,0.5952380952380952,0.5357142857142857,-0.19047619047619047,-0.07275132275132273
20240045,1001,10001,0.4523809523809524,0.4589041095890411,0.5,0.6071428571428571,-0.047619047619047616,-0.148238747553816
20240046,5002,11001,0.38636363636363635,0.6235955056179775,0.6136363636363636,0.5681818181818182,-0.2272727272727273,0.055413687436159265
20240047,9002,6002,0.6590909090909091,0.5297619047619048,0.29545454545454547,0.34615384615384615,0.3636363636363636,0.18360805860805862
20240048,12001,2002,0.4318181818181818,0.5416666666666666,0.5681818181818182,0.5666666666666667,-0.1363636363636364,-0.025000000000000022
20240051,5002,11001,0.41304347826086957,0.6277777777777778,0.5869565217391305,0.5434782608695652,-0.17391304347826092,0.08429951690821258
20240052,9002,6002,0.6739130434782609,0.5352941176470588,0.2826086956521739,0.32142857142857145,0.391304347826087,0.21386554621848736
20240053,12001,2002,0.41304347826086957,0.5352941176470588,0.5869565217391305,0.59375,-0.17391304347826092,-0.05845588235294119
20240054,7002,3001,0.38636363636363635,0.4573170731707317,0.6136363636363636,0.5666666666666667,-0.2272727272727273,-0.10934959349593493
20240055,1001,10001,0.4318181818181818,0.4527027027027027,0.5227272727272727,0.6333333333333333,-0.09090909090909088,-0.18063063063063062
20240056,5002,12001,0.5952380952380952,0.6318681318681318,0.40476190476190477,0.4523809523809524,0.19047619047619047,0.17948717948717946
20240057,10001,7002,0.4523809523809524,0.47468354430379744,0.5,0.6071428571428571,-0.047619047619047616,-0.13245931283905965
20240058,2002,1001,0.6428571428571429,0.5506329113924051,0.35714285714285715,0.2916666666666667,0.28571428571428575,0.2589662447257384
20240059,3001,6002,0.5476190476190477,0.5133333333333333,0.4523809523809524,0.4090909090909091,0.09523809523809529,0.10424242424242419
20240060,11001,9002,0.5,0.58125,0.5,0.375,0.0,0.20625000000000004
