game_id,player_id,team_code,PA,AB,H,HR,RBI,BB,SO,R,H2,H3,HBP,SB,CS,SF,AVG,OBP,SLG,OPS
20250174,16156,10001,4,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250179,16156,10001,5,5,3,0,1,0,2,0,,,,0,0,0,0.6,0.6,0.8,1.4
20250184,16156,10001,3,3,1,0,0,0,1,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250189,16156,10001,4,4,1,0,1,0,2,1,,,,0,0,0,0.25,0.25,0.25,0.5
20250194,16156,10001,4,4,1,0,0,0,2,1,,,,0,0,0,0.25,0.25,0.25,0.5
20250199,16156,10001,4,4,1,0,1,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250204,16156,10001,4,4,1,0,0,0,1,2,,,,0,0,0,0.25,0.25,0.5,0.75
20250210,16156,10001,5,4,0,0,0,1,1,0,,,,0,0,0,0.0,0.2,0.0,0.2
20250215,16156,10001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250220,16156,10001,3,3,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250221,16156,10001,5,5,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250226,16156,10001,4,3,1,0,0,1,0,0,,,,0,0,0,0.333,0.5,0.333,0.833
20250231,16156,10001,3,2,0,0,0,0,0,1,,,,0,0,0,0.0,0.333,0.0,0.333
20250804,16156,10001,5,3,0,0,0,2,1,0,,,,0,0,0,0.0,0.4,0.0,0.4
20250243,16156,10001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250248,16156,10001,3,3,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250255,16156,10001,5,5,1,0,0,0,0,0,,,,0,0,0,0.2,0.2,0.4,0.6
20250260,16156,10001,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.75,1.25
20250265,16156,10001,4,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.25,0.0,0.25
20250269,16156,10001,5,5,1,1,2,0,0,1,,,,0,0,0,0.2,0.2,0.8,1.0
20250274,16156,10001,5,3,1,0,0,2,1,0,,,,0,1,0,0.333,0.6,0.333,0.933
20250279,16156,10001,4,4,3,0,0,0,0,0,,,,0,0,0,0.75,0.75,1.0,1.75
20250285,16156,10001,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250290,16156,10001,5,4,2,0,0,1,0,1,,,,0,0,0,0.5,0.6,0.5,1.1
20250295,16156,10001,6,6,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250300,16156,10001,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250305,16156,10001,3,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250500,16156,10001,4,4,0,0,0,0,3,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250505,16156,10001,4,4,2,0,0,0,0,1,,,,0,0,0,0.5,0.5,0.5,1.0
20250510,16156,10001,3,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250513,16156,10001,5,4,1,0,0,1,0,0,,,,0,0,0,0.25,0.4,0.25,0.65
20250518,16156,10001,4,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250523,16156,10001,4,4,1,0,2,0,1,0,,,,0,0,0,0.25,0.25,0.5,0.75
20250527,16156,10001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250532,16156,10001,5,5,1,0,1,0,0,0,,,,0,0,0,0.2,0.2,0.2,0.4
20250537,16156,10001,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250545,16156,10001,4,3,2,0,0,1,0,0,,,,0,0,0,0.667,0.75,0.667,1.417
20250550,16156,10001,4,3,1,0,0,1,0,1,,,,0,0,0,0.333,0.5,0.333,0.833
20250551,16156,10001,3,2,1,0,0,1,0,0,,,,0,0,0,0.5,0.667,0.5,1.167
20250559,16156,10001,5,3,2,0,1,1,0,0,,,,0,0,1,0.667,0.6,0.667,1.267
20250564,16156,10001,6,6,2,1,5,0,2,1,,,,0,0,0,0.333,0.333,0.833,1.166
20250569,16156,10001,6,5,3,1,1,1,1,3,,,,0,0,0,0.6,0.667,1.4,2.067
20250575,16156,10001,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250580,16156,10001,4,3,0,0,1,1,1,0,,,,0,0,0,0.0,0.25,0.0,0.25
20250581,16156,10001,4,4,0,0,0,0,0,1,,,,0,0,0,0.0,0.0,0.0,0.0
20250587,16156,10001,4,4,2,0,0,0,1,0,,,,0,0,0,0.5,0.5,0.75,1.25
20250597,16156,10001,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250605,16156,10001,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20250610,16156,10001,4,4,1,0,1,0,1,1,,,,0,0,0,0.25,0.25,0.5,0.75
20250611,16156,10001,5,5,1,0,0,0,1,1,,,,0,0,0,0.2,0.2,0.4,0.6
20250619,16156,10001,5,5,1,0,1,0,0,0,,,,0,0,0,0.2,0.2,0.2,0.4
20250624,16156,10001,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20250629,16156,10001,5,5,2,0,0,0,1,0,,,,0,0,0,0.4,0.4,0.4,0.8
20250632,16156,10001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250637,16156,10001,5,5,3,0,2,0,1,0,,,,0,0,0,0.6,0.6,0.6,1.2
20250642,16156,10001,4,4,3,0,0,0,0,1,,,,0,0,0,0.75,0.75,1.25,2.0
20250650,16156,10001,4,4,0,0,0,0,3,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250655,16156,10001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250660,16156,10001,4,4,1,0,2,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250661,16156,10001,2,2,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240540,16158,6002,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.667,1.0
20240545,16158,6002,8,6,5,2,8,2,1,5,,,,0,0,0,0.833,0.875,2.0,2.875
20240550,16158,6002,5,2,0,0,0,3,1,0,,,,0,0,0,0.0,0.6,0.0,0.6
20240551,16158,6002,5,5,1,0,0,0,0,1,,,,0,0,0,0.2,0.2,0.2,0.4
20240556,16158,6002,5,5,2,0,1,0,1,0,,,,0,0,0,0.4,0.4,0.8,1.2
20240566,16158,6002,5,3,1,0,0,2,2,2,,,,0,0,0,0.333,0.6,0.333,0.933
20240571,16158,6002,4,4,1,0,2,0,2,0,,,,0,0,0,0.25,0.25,0.25,0.5
20240576,16158,6002,4,3,1,1,1,1,0,1,,,,0,0,0,0.333,0.5,1.333,1.833
20240582,16158,6002,6,6,4,1,3,0,1,2,,,,0,0,0,0.667,0.667,1.167,1.834
20240587,16158,6002,5,3,2,1,3,1,1,1,,,,0,0,1,0.667,0.6,2.0,2.6
20240592,16158,6002,5,5,3,1,1,0,1,1,,,,0,0,0,0.6,0.6,1.2,1.8
20240601,16158,6002,4,2,0,0,0,2,0,0,,,,0,0,0,0.0,0.5,0.0,0.5
20240606,16158,6002,4,2,0,0,0,1,1,0,,,,0,0,0,0.0,0.5,0.0,0.5
20240613,16158,6002,5,5,2,0,1,0,1,1,,,,0,0,0,0.4,0.4,0.6,1.0
20240618,16158,6002,5,5,1,0,0,0,2,0,,,,0,0,0,0.2,0.2,0.4,0.6
20240623,16158,6002,4,4,1,0,0,0,2,1,,,,0,0,0,0.25,0.25,0.5,0.75
20240629,16158,6002,4,4,0,0,0,0,3,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240634,16158,6002,4,4,2,1,2,0,1,1,,,,0,0,0,0.5,0.5,1.25,1.75
20240641,16158,6002,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240646,16158,6002,4,3,0,0,0,1,1,1,,,,0,0,0,0.0,0.25,0.0,0.25
20240651,16158,6002,4,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.25,0.0,0.25
20240660,16158,6002,5,4,2,0,1,1,2,2,,,,0,0,0,0.5,0.6,0.75,1.35
20240665,16158,6002,5,5,2,1,2,0,1,1,,,,0,0,0,0.4,0.4,1.2,1.6
20240670,16158,6002,4,4,1,1,2,0,2,1,,,,0,0,0,0.25,0.25,1.0,1.25
20241425,16158,6002,4,3,1,0,0,1,0,0,,,,0,0,0,0.333,0.5,0.667,1.167
20241429,16158,6002,5,4,0,0,0,1,0,0,,,,0,0,0,0.0,0.2,0.0,0.2
20241432,16158,6002,4,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.25,0.0,0.25
20241526,16158,6002,4,4,1,0,1,0,1,1,,,,0,0,0,0.25,0.25,0.75,1.0
20241480,16158,6002,5,2,0,0,0,3,1,0,,,,0,0,0,0.0,0.6,0.0,0.6
20241482,16158,6002,4,4,2,0,1,0,1,0,,,,1,0,0,0.5,0.5,0.5,1.0
20241490,16158,6002,4,3,1,0,1,1,0,1,,,,1,0,0,0.333,0.5,0.667,1.167
20241498,16158,6002,5,5,4,0,2,0,1,2,,,,1,0,0,0.8,0.8,1.2,2.0
20241530,16158,6002,3,3,1,0,0,0,1,0,,,,1,0,0,0.333,0.333,0.333,0.666
20241503,16158,6002,4,4,2,0,2,0,0,1,,,,0,0,0,0.5,0.5,1.0,1.5
20241507,16158,6002,5,5,2,0,3,0,0,0,,,,0,0,0,0.4,0.4,0.4,0.8
20241529,16158,6002,5,5,1,1,2,0,1,1,,,,0,0,0,0.2,0.2,0.8,1.0
20241515,16158,6002,5,5,0,0,0,0,1,1,,,,0,0,0,0.0,0.0,0.0,0.0
20241524,16158,6002,1,0,0,0,0,1,0,1,,,,0,0,0,,1.0,,
20241539,16158,6002,4,4,1,0,0,0,2,0,,,,0,0,0,0.25,0.25,0.25,0.5
20241540,16158,6002,3,3,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240620,16162,1001,4,4,1,1,1,0,2,1,,,,0,0,0,0.25,0.25,1.0,1.25
20240625,16162,1001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240629,16162,1001,4,4,3,0,1,0,0,0,,,,0,0,0,0.75,0.75,1.0,1.75
20240634,16162,1001,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20240644,16162,1001,4,4,2,1,2,0,2,2,,,,0,0,0,0.5,0.5,1.25,1.75
20240649,16162,1001,4,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.5,0.333,0.833
20240654,16162,1001,5,4,1,1,3,1,2,2,,,,0,0,0,0.25,0.4,1.0,1.4
20240657,16162,1001,2,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.5,0.0,0.5
20240662,16162,1001,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240667,16162,1001,5,5,1,0,0,0,0,0,,,,0,0,0,0.2,0.2,0.2,0.4
20241428,16162,1001,5,5,1,1,2,0,2,1,,,,0,0,0,0.2,0.2,0.8,1.0
20241431,16162,1001,4,3,1,0,0,1,1,1,,,,0,0,0,0.333,0.5,0.333,0.833
20241433,16162,1001,4,4,1,0,1,0,2,0,,,,0,0,0,0.25,0.25,0.5,0.75
20241526,16162,1001,4,4,1,0,1,0,2,1,,,,0,0,0,0.25,0.25,0.25,0.5
20241446,16162,1001,5,5,2,1,3,0,1,1,,,,0,0,0,0.4,0.4,1.0,1.4
20241450,16162,1001,3,2,0,0,0,1,1,0,,,,0,0,0,0.0,0.333,0.0,0.333
20241454,16162,1001,5,5,1,0,0,0,0,0,,,,0,0,0,0.2,0.2,0.2,0.4
20241464,16162,1001,5,5,3,0,0,0,0,0,,,,0,0,0,0.6,0.6,0.6,1.2
20241467,16162,1001,5,4,3,0,1,1,0,2,,,,0,0,0,0.75,0.8,0.75,1.55
20241472,16162,1001,5,5,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20241476,16162,1001,5,5,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20241482,16162,1001,4,4,2,1,1,0,1,1,,,,0,0,0,0.5,0.5,1.5,2.0
20241487,16162,1001,5,5,1,1,3,0,2,1,,,,0,0,0,0.2,0.2,0.8,1.0
20241492,16162,1001,5,4,2,0,0,1,1,0,,,,0,0,0,0.5,0.6,0.5,1.1
20241506,16162,1001,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20241508,16162,1001,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20241511,16162,1001,3,3,2,0,0,0,1,0,,,,0,0,0,0.667,0.667,1.0,1.667
20241532,16162,1001,4,3,0,0,0,1,0,0,,,,0,0,0,0.0,0.25,0.0,0.25
20241522,16162,1001,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.667,1.0
20241546,16162,1001,4,2,1,1,3,1,0,1,,,,0,0,1,0.5,0.5,2.0,2.5
20241548,16162,1001,4,4,4,2,3,0,0,2,,,,0,0,0,1.0,1.0,2.75,3.75
20241549,16162,1001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20241551,16162,1001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250003,16162,1001,5,4,3,0,2,0,0,1,,,,0,0,1,0.75,0.6,0.75,1.35
20250008,16162,1001,5,5,2,2,3,0,0,2,,,,0,0,0,0.4,0.4,1.6,2.0
20250014,16162,1001,5,4,0,0,0,1,2,0,,,,0,0,0,0.0,0.2,0.0,0.2
20250019,16162,1001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250024,16162,1001,4,4,1,0,0,0,1,1,,,,0,0,0,0.25,0.25,0.5,0.75
20250026,16162,1001,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250031,16162,1001,2,2,1,0,1,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250036,16162,1001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250049,16162,1001,4,3,1,0,0,1,0,1,,,,0,0,0,0.333,0.5,0.667,1.167
20250054,16162,1001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250059,16162,1001,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250064,16162,1001,4,4,1,1,1,0,0,1,,,,0,0,0,0.25,0.25,1.0,1.25
20250069,16162,1001,5,5,4,1,4,0,1,2,,,,0,0,0,0.8,0.8,1.6,2.4
20250073,16162,1001,4,3,1,0,0,1,2,0,,,,0,0,0,0.333,0.5,0.333,0.833
20250078,16162,1001,4,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250083,16162,1001,4,4,1,0,1,0,1,0,,,,0,0,0,0.25,0.25,0.5,0.75
20250088,16162,1001,4,3,1,0,0,1,0,0,,,,0,0,0,0.333,0.5,0.333,0.833
20250098,16162,1001,5,5,1,0,0,0,1,0,,,,0,0,0,0.2,0.2,0.2,0.4
20250101,16162,1001,3,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250106,16162,1001,3,3,1,0,1,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250111,16162,1001,5,4,2,1,2,1,0,1,,,,0,0,0,0.5,0.6,1.25,1.85
20250118,16162,1001,3,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250123,16162,1001,3,3,1,0,0,0,1,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250128,16162,1001,5,5,2,0,0,0,0,0,,,,0,0,0,0.4,0.4,0.4,0.8
20250138,16162,1001,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.75,1.25
20250143,16162,1001,4,4,2,1,4,0,0,2,,,,0,0,0,0.5,0.5,1.5,2.0
20250148,16162,1001,5,4,3,3,7,1,0,3,,,,0,0,0,0.75,0.8,3.0,3.8
20250153,16162,1001,5,5,3,0,1,0,1,2,,,,0,0,0,0.6,0.6,0.8,1.4
20250158,16162,1001,5,5,3,2,3,0,0,2,,,,0,0,0,0.6,0.6,1.8,2.4
20250162,16162,1001,5,3,0,0,0,2,3,0,,,,0,0,0,0.0,0.4,0.0,0.4
20250167,16162,1001,6,4,1,0,1,1,1,0,,,,0,0,1,0.25,0.333,0.25,0.583
20250172,16162,1001,4,3,1,0,0,1,0,0,,,,0,0,0,0.333,0.5,0.333,0.833
20250178,16162,1001,4,4,1,0,1,0,0,1,,,,0,0,0,0.25,0.25,0.5,0.75
20250183,16162,1001,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250188,16162,1001,4,4,1,1,2,0,0,1,,,,0,0,0,0.25,0.25,1.0,1.25
20250195,16162,1001,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250200,16162,1001,4,4,1,0,1,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250205,16162,1001,5,5,2,1,4,0,1,1,,,,0,0,0,0.4,0.4,1.0,1.4
20250213,16162,1001,4,4,1,1,1,0,2,1,,,,0,0,0,0.25,0.25,1.0,1.25
20250791,16162,1001,4,3,0,0,0,1,0,0,,,,0,0,0,0.0,0.25,0.0,0.25
20250218,16162,1001,4,3,2,1,1,1,0,1,,,,0,0,0,0.667,0.75,2.0,2.75
20250223,16162,1001,4,3,1,1,2,1,1,1,,,,0,0,0,0.333,0.5,1.333,1.833
20250228,16162,1001,4,4,2,1,1,0,1,2,,,,0,0,0,0.5,0.5,1.5,2.0
20250233,16162,1001,5,4,2,0,3,1,1,1,,,,1,0,0,0.5,0.6,1.0,1.6
20250242,16162,1001,5,4,0,0,0,1,0,0,,,,0,0,0,0.0,0.2,0.0,0.2
20250802,16162,1001,5,5,2,1,4,0,1,1,,,,0,0,0,0.4,0.4,1.0,1.4
20250247,16162,1001,5,5,2,0,1,0,2,0,,,,0,0,0,0.4,0.4,0.4,0.8
20250255,16162,1001,6,6,1,0,1,0,3,0,,,,0,0,0,0.167,0.167,0.167,0.334
20250260,16162,1001,4,4,2,0,2,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250265,16162,1001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250268,16162,1001,4,4,2,0,0,0,1,2,,,,0,0,0,0.5,0.5,0.5,1.0
20250273,16162,1001,4,3,1,0,0,1,1,1,,,,0,0,0,0.333,0.5,0.333,0.833
20250278,16162,1001,4,4,2,2,3,0,1,2,,,,0,0,0,0.5,0.5,2.0,2.5
20250283,16162,1001,4,3,1,1,2,0,1,1,,,,0,0,0,0.333,0.5,1.333,1.833
20250293,16162,1001,5,4,0,0,0,1,1,1,,,,0,0,0,0.0,0.2,0.0,0.2
20250296,16162,1001,4,3,1,0,0,1,1,0,,,,0,0,0,0.333,0.5,0.333,0.833
20250301,16162,1001,4,3,0,0,0,1,0,1,,,,0,0,0,0.0,0.25,0.0,0.25
20250307,16162,1001,5,2,1,0,2,2,0,1,,,,0,0,1,0.5,0.6,0.5,1.1
20250312,16162,1001,4,4,1,1,2,0,2,1,,,,0,0,0,0.25,0.25,1.0,1.25
20250317,16162,1001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250322,16162,1001,5,3,0,0,0,1,1,0,,,,0,0,0,0.0,0.4,0.0,0.4
20250327,16162,1001,4,4,1,1,1,0,3,1,,,,0,0,0,0.25,0.25,1.0,1.25
20250332,16162,1001,5,4,3,1,5,1,0,1,,,,0,0,0,0.75,0.8,1.5,2.3
20250338,16162,1001,3,3,0,0,1,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250343,16162,1001,5,4,2,0,0,1,0,1,,,,0,0,0,0.5,0.6,0.75,1.35
20250348,16162,1001,5,5,2,0,0,0,0,0,,,,0,0,0,0.4,0.4,0.4,0.8
20250353,16162,1001,4,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250363,16162,1001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250368,16162,1001,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250373,16162,1001,6,6,3,1,3,0,1,1,,,,0,0,0,0.5,0.5,1.167,1.667
20250378,16162,1001,5,4,2,2,5,1,1,2,,,,0,0,0,0.5,0.6,2.0,2.6
20250383,16162,1001,5,5,1,0,0,0,1,1,,,,0,0,0,0.2,0.2,0.2,0.4
20250388,16162,1001,4,4,2,0,0,0,1,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250398,16162,1001,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250407,16162,1001,5,5,2,0,1,0,2,0,,,,0,0,0,0.4,0.4,0.4,0.8
20250412,16162,1001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250420,16162,1001,4,4,1,0,2,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250425,16162,1001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250426,16162,1001,5,4,1,0,0,1,0,2,,,,0,0,0,0.25,0.4,0.25,0.65
20250431,16162,1001,4,3,1,0,1,0,0,0,,,,0,0,1,0.333,0.25,0.667,0.917
20250436,16162,1001,4,3,1,0,0,1,0,0,,,,0,0,0,0.333,0.5,0.333,0.833
20250441,16162,1001,4,3,1,0,0,1,0,0,,,,0,0,0,0.333,0.5,0.333,0.833
20250447,16162,1001,4,2,1,0,0,2,0,1,,,,0,0,0,0.5,0.75,0.5,1.25
20250452,16162,1001,4,4,2,0,0,0,0,1,,,,0,0,0,0.5,0.5,0.5,1.0
20250458,16162,1001,4,4,1,1,1,0,0,1,,,,0,0,0,0.25,0.25,1.0,1.25
20250464,16162,1001,5,4,2,1,4,1,1,2,,,,0,0,0,0.5,0.6,1.25,1.85
20250469,16162,1001,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.5,0.75
20250474,16162,1001,5,5,1,0,0,0,2,0,,,,0,0,0,0.2,0.2,0.2,0.4
20250493,16162,1001,5,4,4,2,5,0,0,2,,,,0,0,1,1.0,0.8,2.5,3.3
20250497,16162,1001,5,5,2,0,0,0,1,1,,,,0,0,0,0.4,0.4,0.4,0.8
20250502,16162,1001,5,4,3,0,1,0,0,2,,,,0,0,0,0.75,0.8,0.75,1.55
20250507,16162,1001,4,3,0,0,1,0,0,0,,,,0,0,1,0.0,0.0,0.0,0.0
20250514,16162,1001,5,5,1,1,2,0,1,1,,,,0,0,0,0.2,0.2,0.8,1.0
20250519,16162,1001,5,4,2,0,2,0,1,0,,,,0,0,1,0.5,0.4,0.5,0.9
20250524,16162,1001,4,3,1,0,0,1,0,0,,,,0,0,0,0.333,0.5,0.333,0.833
20250530,16162,1001,5,4,2,1,2,1,0,1,,,,0,0,0,0.5,0.6,1.5,2.1
20250535,16162,1001,4,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250540,16162,1001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250542,16162,1001,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20250547,16162,1001,2,1,0,0,0,1,1,0,,,,0,0,0,0.0,0.5,0.0,0.5
20250553,16162,1001,4,4,1,0,1,0,2,0,,,,0,0,0,0.25,0.25,0.5,0.75
20250557,16162,1001,5,4,1,1,3,1,0,1,,,,0,0,0,0.25,0.4,1.0,1.4
20250562,16162,1001,4,4,2,2,2,0,1,2,,,,0,0,0,0.5,0.5,2.0,2.5
20250567,16162,1001,4,4,1,0,1,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250573,16162,1001,5,5,1,0,0,0,1,1,,,,0,0,0,0.2,0.2,0.4,0.6
20250578,16162,1001,3,3,1,1,1,0,1,1,,,,0,0,0,0.333,0.333,1.333,1.666
20250584,16162,1001,5,5,1,0,0,0,0,0,,,,0,0,0,0.2,0.2,0.4,0.6
20250588,16162,1001,4,3,0,0,0,1,1,0,,,,0,0,0,0.0,0.25,0.0,0.25
20250593,16162,1001,4,3,0,0,0,1,1,0,,,,0,0,0,0.0,0.25,0.0,0.25
20250598,16162,1001,4,4,1,0,1,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250603,16162,1001,5,1,0,0,2,3,1,0,,,,0,0,1,0.0,0.6,0.0,0.6
20250608,16162,1001,5,5,1,0,2,0,2,0,,,,0,0,0,0.2,0.2,0.2,0.4
20250614,16162,1001,6,5,3,1,4,0,0,2,,,,0,0,1,0.6,0.5,1.2,1.7
20250617,16162,1001,5,5,1,0,0,0,0,1,,,,0,0,0,0.2,0.2,0.4,0.6
20250622,16162,1001,4,3,1,0,1,0,1,0,,,,0,0,1,0.333,0.25,0.333,0.583
20250627,16162,1001,5,4,0,0,0,1,1,0,,,,0,0,0,0.0,0.2,0.0,0.2
20250632,16162,1001,4,4,1,1,2,0,0,1,,,,0,0,0,0.25,0.25,1.0,1.25
20250637,16162,1001,5,4,2,0,0,1,0,3,,,,0,0,0,0.5,0.6,0.5,1.1
20250642,16162,1001,4,4,3,1,4,0,0,2,,,,0,0,0,0.75,0.75,2.0,2.75
20250646,16162,1001,5,3,1,1,2,2,0,1,,,,0,0,0,0.333,0.6,1.333,1.933
20250651,16162,1001,6,6,2,1,1,0,2,2,,,,0,0,0,0.333,0.333,0.833,1.166
20250656,16162,1001,5,3,1,0,0,2,0,1,,,,0,0,0,0.333,0.6,0.667,1.267
20250665,16162,1001,5,4,2,1,3,1,1,1,,,,0,0,0,0.5,0.6,1.25,1.85
20250670,16162,1001,5,3,0,0,0,2,1,0,,,,0,0,0,0.0,0.4,0.0,0.4
20250675,16162,1001,5,4,0,0,0,0,0,1,,,,0,0,0,0.0,0.2,0.0,0.2
20250865,16162,1001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250872,16162,1001,5,4,0,0,0,1,0,0,,,,0,0,0,0.0,0.2,0.0,0.2
20250877,16162,1001,4,3,1,1,1,1,1,1,,,,0,0,0,0.333,0.5,1.333,1.833
20250880,16162,1001,4,4,2,0,1,0,1,1,,,,0,0,0,0.5,0.5,0.5,1.0
20250887,16162,1001,4,3,1,0,0,1,1,0,,,,0,0,0,0.333,0.5,0.667,1.167
20250892,16162,1001,4,2,1,1,1,1,1,1,,,,0,0,0,0.5,0.75,2.0,2.75
20250899,16162,1001,4,3,0,0,0,1,0,0,,,,0,0,0,0.0,0.25,0.0,0.25
20250904,16162,1001,4,4,2,1,1,0,1,1,,,,0,0,0,0.5,0.5,1.25,1.75
20250908,16162,1001,4,4,2,1,4,0,2,1,,,,0,0,0,0.5,0.5,1.25,1.75
20250919,16162,1001,5,3,2,1,3,2,0,1,,,,0,0,0,0.667,0.8,1.667,2.467
20250923,16162,1001,6,5,2,0,2,0,0,1,,,,0,0,1,0.4,0.333,0.6,0.933
20250929,16162,1001,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250933,16162,1001,4,3,2,0,0,1,0,1,,,,0,0,0,0.667,0.75,1.333,2.083
20250974,16162,1001,5,4,2,0,2,0,1,1,,,,0,0,0,0.5,0.6,0.75,1.35
20250966,16162,1001,5,5,2,1,4,0,0,2,,,,0,0,0,0.4,0.4,1.2,1.6
